company,job,summary
IBM Brasil,Especialista, Especialista Big Data / PaaS; Atividades pertinentes ao cargo. Escolaridade mínima Superior Completo Habilidades esperadas O local de trabalho é na zona sul...
Atos,Service Line Manager I," Serving a global client base, the Group provides Consulting &amp; Systems Integration services, Managed Services &amp; BPO, Cloud operations, Big Data &amp; Cyber-security..."
Atos,Middleware Consultant," Serving a global client base, the Group provides Consulting &amp; Systems Integration services, Managed Services &amp; BPO, Cloud operations, Big Data &amp; Cyber-security..."
HOLDEN Recruiting Talents,Analista Desenvolvedor BI + Elastic Search," Empresa de tecnologia, especializada em desenvolvimento de projetos com foco em BI e Big Data. Experiência no desenvolvimento de análises, relatórios, painéis e..."
Criteo,"Sales Manager, Mid-Market SAM, Sales", Join us and be part of something big. Strong focus on being able to analyses data and use it to effectively grow the business;...
Ventura Tec,Software Testing Engineer," You will join a Global Company and assist them to deliver a Pioneer Automotive Technology, getting involved with Topics like IoT, Digitalization and Big Data...."
Keyrus,Gerente Comercial Sênior, Desejável conhecimento na área de BI e Big Data. Atuação na área comercial no segmento de tecnologia....
Mollica RH,Analista/ Desenvolvedor BigData Sênior," Experiência em definição, desenvolvimento e implementação de cluster Big Data Hadoop. Experiência de mais de 3 anos em projetos de Big Data e atuação em pelo..."
-,Analista de Suporte," Analista de Suporte Big Data - Sênior; Sustentação ao ambiente (manutenção, atualização e suporte) do Big Data e Hadoop; Negociação com áreas internas...."
-,Analista de BI / Data Scientist, Salário A COMBINAR Benefícios Vale Transporte Vale Refeição Assistência Médica Assistência Odontológica Aulas de Inglês na Empresa Descrição - Formação:...
CA Technologies,Services Architect," Experience with Big Data, Machine Learning. Sure, CA has been a leading software company for nearly four decades, with a global customer base that includes the..."
-,Arquiteto," Arquiteto / Engenheiro Big Data; Experiência com conhecimentos na plataforma Hadoop, BI, Data Warehousing, conhecimentos em Java, Python, ou Scala, Spark,..."
Grupo EasyTech,Desenvolvedor Big Data Sênior, Ecossistema big data:. Cargo:Desenvolvedor Big Data Sênior. O profissional irá atuar com desenvolvimento de aplicações Big Data....
-,Desenvolvedor, Big Data Developer; Experiência em projetos Big Data envolvendo as seguintes tecnologias:. Atividades pertinentes ao cargo....
ProjecTI,Gerente de Projetos," Experiência em projetos de Big Data, BI Analytics. Conhecimento em modelagem de Data Warehouse e ferramentas OLAP...."
Professional,COORDENADOR DE PROJETOS JR.," Conceitos básicos de machine learning, modelos estatísticos e Big data; Desenvolvimento de soluções de arquitetura de dados em conjunto com a área de engenharia..."
Skechers,Coordenador(a) de Marketing Digital, Conhecimento e experiência em metodologias e ferramentas de Big Data. Precisamos de um(a) Coordenador(a) de Marketing Digital para integrar nossa equipe....
WSO2,Solutions Engineer - Pre Sales," NOW is the most exciting time ever to be realizing opportunities for enterprise IT - cloud, mobile, big data, social, continuous development, and delivery - and..."
WA FENIX SERVICOS E SOLUCOES EM TI LTDA,Engenheiro de Software," Conhecimentos em ambiente Big Data (HDFS, Hive, Spark, Storm, Kafka, Hbase, Nifi). Realizar ingestão de dados bath e real time...."
Randstad,engenheiro de dados," Experiência com grande volume de dados, ETL, Data Warehouse, Data Lake, SQL avançado, familiaridade com tecnologias Big Data, Metodologia Ágil e Inglês Avançado..."
amdocs,BI Program Manager @ São Paulo," Experience in Big Data, DevOps and Agile is preferred. From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial..."
