company,job,summary
Vista Equity Partners,"Business Software Analyst, Product & Technology"," Continuous research to stay updated with state-of-the-art technology platforms, concepts and tools including Machine Learning, Cloud, Serverless Architectures,..."
JP Morgan Chase,Java Software Engineer," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
JP Morgan Chase,"Software Engineer (React, Elasticsearch, Neo4j)"," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
ZS Associates,Data Science Associate Consultant," Hypothesis testing, machine learning and retrieval processes) on large data sets to identify trends, figures and other relevant information;..."
Benedictine University,Adjunct– Graduate Business Administration, We are Catholic. All are welcome. Benedictine University seeks employees who understand and contribute to the University’s mission and vision. Inspired by our...
Clarity Insights,"Data Visualization Specialist - Consultant (Tableau) - Chicago, IL"," Do you love working in machine learning, real-time analytics, or Big Data? Interested in learning and utilizing different technologies without limitation?..."
Knowles,Data Scientist," Solid fundamentals, knowledge of machine learning algorithms, classification, clustering, regression, Bayesian modeling, probability theory, algorithm design,..."
"Insight Enterprises, Inc.",AWS Architect," Database architecture, Big Data, Machine Learning, Business Intelligence, Advanced Analytics, Data Mining, ETL...."
JP Morgan Chase,Software Engineering - Java/J2EE," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Goldman Sachs,CCBD Technology - Marcus Architect," An interest in learning new and proprietary technologies. Join our engineering teams that build massively scalable software and systems, architect low latency..."
KPMG,"Machine Learning Engineer, Manager"," Innovate. Collaborate. Shine. Lighthouse — KPMG's Center of Excellence for Advanced Analytics — has both applied data science, AI, and big data architecture..."
AllianceData,Data Scientist - Decision Sciences Personal Valuation team, Research experience and coursework in Machine Learning. Use your machine learning expertise to research and recommend the best approaches to solving our...
JP Morgan Chase,Software Automation Engineer," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
JP Morgan Chase,Identity & Access Management: Role Based Access Strategy & Transformation," We are looking for multi-disciplined forward-looking technologists like you with diverse backgrounds and experiences including in areas such as cybersecurity,..."
Goldman Sachs,Savings - Deposit Operations - Acquisition Marketing - Analyst - Chicago," Through the use of machine learning and intuitive design, we provide customers with powerful tools that are grounded in value, transparency and simplicity to..."
KPMG,"Senior Associate, Advanced Analytics Consultant", Bachelor's degree in a technical or quantitative field from an accredited college or university (master's or MBA degree preferred) with knowledge of topics such...
JP Morgan Chase,Software Engineering Manager," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
KPMG,"Associate, ML Pipelines for AI Consultant"," Broad, versatile knowledge of analytics and data science landscape, combined with strong business consulting acumen, enabling the identification, design and..."
WALGREENS,"Senior Analyst, Customer Intelligence and Advanced Analytics"," Knowledge of statistical, machine learning and predictive modeling concepts such as:. Utilizes advanced analytics to drive business impact for internal clients..."
Google,"Software Engineering Intern, PhD, Winter 2019"," Contribute to a wide variety of projects utilizing natural language processing, artificial intelligence, data compression, machine learning and search..."
JP Morgan Chase,Identity & Access Program Management," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
CA Technologies,User Experience Designer, Bonus if you have some expertise in the field of artificial intelligence and machine learning. Do you want to help eliminate barriers between ideas and business...
Amazon.com,"Sr. Manager, Solutions Architecture"," Have a strong understanding of database, analytics, and machine learning solutions. Amazon Web Services (AWS) is looking for an experienced and motivated..."
Deloitte,Artificial Intelligence Consultant," AI Consultants will participate in the Architecture, Positioning, Design, Development and Deployment of enterprise solutions which include components across the..."
Nielsen,Lead Data Scientist, Experience in big data technologies and machine learning. Lead Data Scientist - 671....
Conversant Media,Data Scientist - Decision Sciences Personal Valuation team, Research experience and coursework in Machine Learning. Use your machine learning expertise to research and recommend the best approaches to solving our...
Epsilon,Data Scientist - Decision Sciences Personal Valuation team, Research experience and coursework in Machine Learning. Use your machine learning expertise to research and recommend the best approaches to solving our...
Mosaic North America,Data Scientist," Practical experience with development, tuning, and maintaining Machine Learning capabilities at scale. The Data Scientist will be a part of a team chartered to..."
Equity Residential,"Director, Data Analytics"," You also have a strong skill set in R, Python, Hadoop, ArcGIS, machine learning, neural networks and/or other advanced analytics tools and techniques...."
Micro Focus,Senior Account Executive - Security Software," DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, &amp; Analytics. At Micro Focus, everything we do is based on a simple idea..."
[24]7,Account Executive - Sales," Using artificial intelligence and machine learning to understand consumer intent, [24]7’s technology helps companies create a personalized, predictive and..."
Productive Edge,Senior UX Designer," Our technology specializations include modern enterprise mobility, digital experience platforms, artificial intelligence and machine learning, cloud-native..."
"KAR Auction Services, Inc.",Sr. Data Scientist, Experience designing and implementing Machine Learning models. Own the development of predictive modeling and machine learning solutions that continually...
CrowdStrike,"Director, Technical Sales Enablement"," Experience using cutting edge enablement platforms with mobile learning, experiential learning, gamification, and robust tracking and reporting features...."
"Vail Systems, Inc.",SQL Server Database Administrator," Have you heard about big data, data analysis and machine learning? SQL Server Database Administrator...."
Northwestern University,"Director of Computational Pathology, Department of Pathology", High priority will be given to those that have an interest in developing and applying machine learning approaches to digital pathology and radiology images and...
JP Morgan Chase,Devops Software Engineer," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Allstate,Senior Researcher," Advanced knowledge of modeling, machine learning, deep learning, designing algorithms, and cloud computing to support high volume and low latency-sensitive data..."
American Family Insurance,Senior Data Scientist," American Family’s Data Science and Analytics Lab uses advanced analytical techniques – machine learning, natural language processing, statistics, and geospatial..."
JP Morgan Chase,eTrading Software Engineer," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Citadel Securities,Data Engineer," Distributed Computing, Natural Language Processing, Machine Learning, Cloud Platform Development, Networking, and/or REST Service Development...."
Abbott Laboratories,Data Engineer," Deploy advanced machine learning techniques and algorithms and work in a truly Big Data way. At Abbott, we're committed to helping people live their best..."
JP Morgan Chase,Big Data - Software Engineer," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
General Electric,Sr Analytics Engineer," Experience in application or orchestration of Machine Learning algorithms or heuristics. GE is the world's Digital Industrial Company, transforming industry..."
JP Morgan Chase,Software Engineering Lead," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
IPsoft,Cognitive Solutions Engineer, Practical AI/cognitive and machine learning domain knowledge. The cognitive revolution has arrived....
Allstate,Data Engineer," He/she will also assist in efforts to evaluate, extract, scrub/prep, analyze and visualize a host of internal and external datasets using machine learning and..."
Goldman Sachs,"CCBD Technology - Application Development, Front-End Developer"," Through the use of machine learning and intuitive design, we provide customers with powerful tools that are grounded in value, transparency and simplicity to..."
SPR,Software Engineer," C# / ASP.Net (MVC, Web API) / WPF / WCF / ORM (Entity Framework, NHibernate) / Automated testing (Unit testing, BDD) / SPA frameworks (AngularJS, Knockout,..."
Zebra Technologies,Advanced API Developer, New actionable insights and applications will be developed using predictive analytics models and machine learning....
JP Morgan Chase,Software Engineer," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Motorola Solutions,IT Sr. Business Analyst - Sales," Experience in applying machine learning, data analytics. Good communication, analytical and presentation skills, problem solving skills and learning attitude...."
Zebra Technologies,"Manager Program Management,"," Technical excellence in asset intelligence (Location Services, Machine Learning, Machine Vision). Zebra’s intelligent edge solutions makes contributions to fast..."
JP Morgan Chase,Software Engineer - Java/J2EE," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
UnitedHealth Group,"Sr. Vice President, Data Analytics"," As the Sr. Vice President of Analytics, you will help define and implement UnitedHealthcare’s multi-year enterprise analytics strategy to support..."
JP Morgan Chase,Test Automation Software Engineer," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Gerson Lehrman Group,Principal Software Engineer, Artificial Intelligence - We currently make 10% of our matches with AI and machine learning techniques and are looking to steadily increase that percentage....
Abbott Laboratories,"Principal, Data Scientist"," Programming and algorithm development (R, python, SQL, VBA), mathematics and statistics (forecasting, simulation, mathematical programming, machine learning),..."
Goldman Sachs,CCBD Technology - Application Development - Technical Program Manager," Through the use of machine learning and intuitive design, we provide customers with powerful tools that are grounded in value, transparency and simplicity to..."
Amazon.com,"Principal Solutions Architect, Database Freedom"," Experience with Statistics, Machine Learning and Predictive Modelling. Amazon Web Services (AWS) is seeking a Solutions Architect to work with our customers and..."
JP Morgan Chase,Software Engineer - Test Automation," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
JP Morgan Chase,QA Automation Engineer," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Google,"Cloud Data Engineer, Google Professional Services"," Experience working with big data, information retrieval, data mining or machine learning as well as experience in building multi-tier high availability..."
General Electric,Senior Customer Reliability Engineer," Work directly with customers to help them leverage the latest software technology, data science, machine learning, and industry best practices to transform..."
BazaarVoice,Staff Software Engineer," We are seeking an experienced, collaborative, and attentive developer to take a lead role in creating machine learning- and data science-driven applications..."
KPMG,"Manager, Blockchain Solutions", Bachelor's degree in a technical field from an accredited college or university (master's or MBA degree preferred) with expertise in programming languages and a...
KeHE Distributors,Director Product Development Business Intelligence," Experience with machine learning and artificial intelligence is a major plus. Good people, working with good people, for our common good...."
Crowe,Data Scientist - Applied Technology," Supervised regression/classification, unsupervised learning, anomaly detection, NLP, reinforcement learning, deep learning, forecasting, etc...."
KPMG,"Machine Learning Engineer, Senior Associate"," Innovate. Collaborate. Shine. Lighthouse — KPMG's Center of Excellence for Advanced Analytics — has both applied data science, AI, and big data architecture..."
SPR,Data Engineer," Cloud (Azure, AWS, Cloud Foundry, Heroku, Mesos, DC/OS) / / RDBMS (SQL Server, PostgreSQL, Oracle, DB2) /NoSQL (Mongo, Raven, DocumentDB, Cassandra, Maria, Riak..."
William Blair & Company,DIRECTOR - ADVANCED TECHNOLOGIES," Identify new external vendors that will increase our capabilities around data analysis, machine learning, and artificial intelligence...."
JP Morgan Chase,Java Software Engineer - Data Conversion," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
JP Morgan Chase,Stratus C Unix Engineering Lead," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
JP Morgan Chase,Senior Software Engineer," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
"Open Systems Technologies, Inc.",Trading Quantitative Developer, 5+ years hands on experience in Statistics and Machine learning. Investigate and design data mining and machine learning algorithms....
Civis Analytics,Lead Data Engineer, Experience or demonstrated interest in working with data scientists and machine learning experts. About the Company....
Avanade,"Data Engineering Consultant, Minneapolis/Chicago"," Experience working with R, Machine Learning, Python, JSON, and XML. As part of a Big Data and Analytics project team, the Big Data Engineering Consultant..."
"Anthem, Inc.",Data Science Solutions Consultant Senior-PS11180," Knowledge of the following Machine Learning Algorithms - Classification, Regression, Clustering, Dimensionality Reduction, Model Selection, Feature Extraction...."
Harness.io,Senior Sales Engineer," Harness uses a unique machine learning and AI-based approach to continuously verify the performance, quality and security of highly complex software systems,..."
ThoughtWorks,Lead Data Engineer, Understanding of how to architect solutions for data science and analytics such as productionizing machine learning models and collaborating with data...
ConAgra Foods,"Director, Data Science"," With the right predictive modeling, statistical techniques, machine learning algorithms or other appropriate advanced analytics solutions...."
Productive Edge,Senior Front End Developer - Angular," Our technology specializations include modern enterprise mobility, digital experience platforms, artificial intelligence and machine learning, cloud-native..."
MARC USA LLC,Senior Data Scientist," We are practitioners of Data Science, statistics, machine learning, data visualization and insight discovery...."
JP Morgan Chase,DevOps Performance Engineer," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
JP Morgan Chase,SAP BPC Software Engineer," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
KPMG,"Director, Advanced Analytics Modeler"," Technical quantitative BS degree, combined with modelling work experience or training equivalent to an MS Analytics degree, with working knowledge of modelling..."
Civis Analytics,"Senior Applied Data Scientist, Commercial"," Practical understanding of and experience with predictive analytics, machine learning, and/or causal inference. About the Company...."
Pariveda Solutions,"Technical Director, Consulting"," Data Analytics &amp; Insights (Machine Learning). Actively represent our culture by leading and participating in efforts around continuous learning, personal and..."
JP Morgan Chase,Java Fullstack Software Engineer," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Gerson Lehrman Group,Senior Software Engineer, Artificial Intelligence - We currently make 10% of our matches with AI and machine learning techniques and are looking to steadily increase that percentage....
Komatsu,SAP Warranty Business Process Engineer," Machine Learning a plus. Komatsu is an indispensable partner to the construction, mining, industrial and forestry industries that maximizes value for customers..."
Jobspring Partners,Data Engineer," This is a great opportunity to work with AI and Machine Learning, as well as gain access to cutting edge technology!..."
SP Plus Corporation,Senior Revenue Management Analyst," In depth experience in data modeling through use of either statistical/machine learning toolkit such as SAS, R, Python, JMP, Minitab and/or BI tools like..."
SP+,Senior Revenue Management Analyst," In depth experience in data modeling through use of either statistical/machine learning toolkit such as SAS, R, Python, JMP, Minitab and/or BI tools like..."
Nielsen,Software Engineer, We’re automating our models with artificial intelligence and machine learning to produce the same quality insights as a traditional white-glove consulting...
Huron Consulting Group Inc.,"Consulting Manager, Robotics Process Automation (RPA) - Nationwide"," Statistical models and machine learning algorithms. Come see how we collaborate with each other in a culture of learning, coaching, diversity and inclusion...."
ThoughtWorks,Senior Software Developer, Helping our clients become data-driven businesses by making real-time data available and using machine learning for competitive advantage....
Conagra Brands,"Director, Data Science"," With the right predictive modeling, statistical techniques, machine learning algorithms or other appropriate advanced analytics solutions...."
Caxy Interactive,Mid-Senior Full Stack Developer," A desire for continual learning and professional growth. We’re leveraging Python for Machine Learning, We’ve embraced the best javascript can offer with NodeJS..."
Wolters Kluwer,"Director, Research and Analytics"," Data science experience such as AI, machine learning, R, etc, is a plus. Instill trust, empower team members, focus on business outcomes, and foster a learning..."
Elkay Manufacturing,Technical Manager/Business Intelligence," Knowledge and experience in augmented analytics such as machine learning/artificial intelligence, R/Python, and predictive is preferred...."
Accenture,Growth and Strategy Analytic Senior Manager [Northeast]," Minimum of 5 years experience with evolving approaches and technologies such as Big Data, Artificial Intelligence, Machine Learning, Cognitive Systems, OR..."
DRW Trading Group,"Software Engineer, Options Trading Platform (Python)"," Can demonstrate expertise in data analysis, machine learning, artificial intelligence, and signal processing...."
ServiceNow,"Solution Consultant, Platform - Chicago"," Experience with Big Data, IoT, Machine Learning and other emerging technologies a plus. Solution Consultant, Platform...."
IMC Financial Markets,Data Engineer," Developing solutions in the Machine learning space, with an emphasis on Change/Anomaly detection. We know from experience that a lot of people really enjoy..."
Accenture,Data Science Consultant, This process requires the use of advanced statistical analysis and machine learning algorithms in customer and channel analytics context....
AXIS Insurance,Senior Data Scientist," Experience building advanced algorithms (Machine learning, AI, Natural Learning Processing) preferred. This is your opportunity to join AXIS Capital – a trusted..."
CME Group,Senior Regulatory Data Scientist," Strong understanding of the application of machine learning, model building, and statistical analysis. Where Futures Are Made...."
Rackspace,Big Data Delivery Engineer (REMOTE) - Professional Services, + Machine Learning experience with either Spark Mllib or similar. Overview &amp; Responsibilities....
JP Morgan Chase,"Full Stack Software Engineer - Java, Spring, Hibernate and Angular"," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Conversant Media,Senior Data Scientist, Research experience and coursework in Machine Learning and Natural Language Processing. Use your machine learning and natural language processing expertise to...
ConAgra Foods,Sr Systems Analyst - Advanced Analytics, Hands on experience creating statistical forecasting / machine learning models or a working knowledge of machine learning concepts and algorithms....
JP Morgan Chase,System Stability / Java Software Engineer," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
PNC Financial Services Group,Business Analytics Consultant Sr," Practical experience with data science techniques and machine learning algorithms. Your activities will include designing, prototyping, testing and implementing..."
Mars,"Data Senior Architect (Mount Olive, NJ or Chicago, IL)", Machine Learning skills a plus. A mutually rewarding experience....
Allstate,Arity - Senior Data Scientist," This includes the development and management of new machine learning predictive modeling algorithms; Uses best practices to develop statistical, machine..."
Kellogg Company,Sr. Director of IT – Operational Business Solutions – Digital Supply Chain and Finance," Lead the organization in bringing in advanced technologies such as Analytics, Block Chain, Artificial intelligence and Machine Learning, Robotic Process..."
E*TRADE FINANCIAL,"Manager, Data Science", Design an appropriate Machine Learning modeling architecture to support the Product and Brokerage department needs....
Vivid Seats,Sr. Data Engineer," Machine Learning, Modeling, or Data Mining. Vivid Seats is the largest independent online ticket marketplace, sending tens of millions of fans to live events...."
SWC Technology Partners,Software Developer - Analytics," Software Developer, Data Analytics, Business Intelligence, BI Developer, BI, SQL Developer, SSIS, SSAS, SSRS, Machine Learning, Data Lake Analytics, Stream, BI..."
KPMG,"Senior Associate, Blockchain Developer", Bachelor's degree in a technical field from an accredited college or university (master's or MBA degree preferred) with expertise in programming languages and a...
JP Morgan Chase,Cloud Security Architect," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Hirewell,Software Engineer - Platform Team, A healthy interest in machine learning and analytics is also desirable. Software Engineer - Platform Team....
JP Morgan Chase,Technical Project Manager - Banking Production Management Technology," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Groupon,"Sr. Data Scientist, Customer Insights"," Predictive modeling, recommender system, data mining, machine learning, statistical analysis, and A/B testing;..."
Diverse Lynx,SAP HANA consultant," 10+ years, Should be capable to define and execute enterprise reporting strategy with next generation SAP analytics - S/4 HANA with atleast one B/4 HANA..."
JP Morgan Chase,Sr. Software Engineer for Credit eTrading," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
HERE Technologies,"Principal Data Scientist - Core Maps - Building the new Map, in a new Way"," Computational statistics/science/engineering, data mining, machine learning, and optimization. Act as an expert and evangelist in areas of data mining, machine..."
Avanade,"Senior Advanced Analytics Consultant, Minneapolis/Chicago"," You likely have a Master’s Degree or Doctorate in a quantitative field such as computer science, applied mathematics, statistics or machine learning...."
JP Morgan Chase,Project Manager - Identity & Access Management," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Kantar,Director of Marketing Science," Kantar’s Analytic Practice is the key enabler for surfacing connected data intelligence, working across a wide variety of statistical techniques such as driver..."
Mathematica Policy Research,Senior Manager- Health IT," Experience developing advanced analytics solutions, including data mining, text mining and machine learning a plus...."
Avanade,Director - Artificial Intelligence (AI) Offering Lead," Professional work experience in Cognitive Enterprise – Machine Learning, Artificial Intelligence, Natural Language processing, Predictive Algorithm Development,..."
HERE Technologies,"Senior Industry Solution Architect, Transportation & Logistics"," AI, machine learning, Big Data &amp; Analytics and Autonomous Driving. Who are we?..."
Microsoft,Cloud Solution Architect - Advanced Analytics & AI," We are always learning. Business Intelligence, Big Data, Data Governance, Data Science, Machine Learning, Artificial Intelligence...."
NORC at the University of Chicago,Senior Data Scientist," Strong foundation in areas of statistics, mathematics, computer science, machine learning, and/or deep learning...."
HERE Technologies,"Senior Industry Solution Architect, Public Sector"," AI, machine learning, Big Data &amp; Analytics and Autonomous Driving. Who are we?..."
US Foods,Director Data Science (Insights & Analytics)," Competency/fluency with various statistical methodologies/applications, including classification, survival analysis, regression, design of experiments, time..."
Hirewell,Data Engineer," Analytics, visualization, data science, machine learning, etc. Learning or leading discussions on technology, R&amp;D, hackathons, etc...."
Deloitte,Artificial Intelligence Senior Consultant," AI Senior Consultants will Architect, Position, Design, Develop and Deploy enterprise solutions which include components across the Artificial Intelligence..."
Conagra Brands,Sr Systems Analyst - Advanced Analytics, Hands on experience creating statistical forecasting / machine learning models or a working knowledge of machine learning concepts and algorithms....
JP Morgan Chase,Fullstack Java Software Engineer," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Clarity Insights,Business Data Analyst - Senior Consultant - National," Do you love working in machine learning, real-time analytics, or Big Data? Interested in learning and utilizing different technologies without limitation?..."
The Boston Consulting Group,Senior Solution Expert, It is designed to systematically deliver marketing return on investment through the use of high-end analytics and machine learning....
JP Morgan Chase,.NET Software Engineer - Asset Backed Finance," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Google,"Strategic Cloud Engineer (East), Google Professional Services"," Hands-on experience in big data, information retrieval, data mining or machine learning as well as experiences in building multi-tier high availability..."
JP Morgan Chase,Business Solution Architecture - Engineering Lead," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
SPR,Business Intelligence Architect," C# / ASP.Net (MVC, Web API) / WPF / WCF / ORM (Entity Framework, NHibernate) / Automated testing (Unit testing, BDD) / SPA frameworks (AngularJS, Knockout,..."
Coyote Logistics,"Senior Data Scientist, Supply Chain"," 5+ years of experience in Machine Learning, AI, Predictive Modeling. You will do this by conducting statistical analysis, proposing supply chain solutions,..."
JP Morgan Chase,Marketing Technologies Java Software Engineer," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Jobspring Partners,"Senior .NET Developer (AI, Machine Learning, Cloud)", Are you interested in Machine Learning? I’m working with an exciting start-up in the Chicago loop that is looking for strong senior candidates who have a...
KPMG,"Sr. Associate, AI, NLP, and Platforms Consultant"," Understanding of data preparation, machine learning, deep learning, natural language processing; Leverage a variety of tools and approaches to solve complex..."
SPR,Software Architect," C# /ASP.Net (MVC, Web API) /WPF /WCF /ORM (Entity Framework, NHibernate) /Automated testing (Unit testing, BDD) /SPA frameworks (AngularJS, Knockout, React)..."
HERE Technologies,Lead Engineer - Sensor and Probe Analytics (SPA) team, Our dynamic and highly energetic 8-person team’s mission is to utilize probe data collected globally (4 Billon points per day) and also to utilize OEM sensor...
HERE Technologies,Sr Research Engineer - Lidar Alignment, Working knowledge in computer vision and machine learning. Who are we?...
"Bay Dynamics, Inc.",Senior Security Sales Engineer," The company’s renowned flagship analytics software, Risk Fabric, uses Behavioral Analytics and Machine Learning to automate processes of analyzing security..."
Baxters,"Sr. Solution Architect, Digital Health"," Sr. Solution Architect, Digital Health Baxter International Deerfield, IL Note: Relocation Support May be Available About Baxter Baxter provides a broad..."
JP Morgan Chase,Software Engineer - Java / J2EE & Oracle," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Jobspring Partners,Senior Data Scientist (Insurance), Exposure to Machine learning. A major insurance analytics company in the north burbs needs a data scientist with a background in risk assessment and financial...
JP Morgan Chase,Lead QA Automation Engineer - Selenium," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Elmhurst College,Tenure-track Assistant Professor of Computer Science," Machine learning, intelligent systems, database systems, security, computer networking, Internet of Things, compilers, or parallel systems...."
CA Technologies,Principal Software Engineer, Experience with Machine Learning algorithms is a plus. Do you want to help eliminate barriers between ideas and business outcomes?...
JP Morgan Chase,Commercial Banking- Big Data Architecture & Platform Strategy, Exposure to Machine Learning &amp; Data Analytics. JPMorgan Chase &amp; Co....
"Anthem, Inc.","Director, Data Science (PS6695)"," Requires MA/MS in Statistics, Computer Science, Mathematics, Machine Learning, Econometrics, Physics, Biostatistics or related Quantitative disciplines...."
"Blue Cross Blue Shield of IL, MT, NM, OK & TX",Sr Director & Actuary," Machine learning and/or statistical modeling; Strong learning and growth mindset. The candidate will lead the team in applying innovative visualizations,..."
UL LLC,Senior Manager Data Analytics & Process Automation," Selecting features, building and optimizing classifiers using machine learning techniques. Contribute to a Safer, More Secure, and More Sustainable World...."
CUNA Mutual Group,Lead Application Solution Engineer," Which support the delivery of analytics, machine learning, and data management products to credit unions. At AdvantEdge Analytics, we’re driving the Credit..."
JP Morgan Chase,DevOps Engineer," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Jobspring Partners,Data Engineer (AI), It is a great way to get more into a data engineer role and get exposure to nice machine learning technologies....
JP Morgan Chase,Java Software Engineer Marketing Technologies," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
JP Morgan Chase,Java Software Engineer - Security," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
JP Morgan Chase,Software Engineer - DevOps / Java," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
KPMG,Manager Forensic Technology Data Analytics," Select features and building and optimizing classifiers using machine learning techniques. Understanding of machine learning techniques and algorithms, such as..."
Engage Partners,Systems Software Engineer," Are you ready to take your Systems Software Engineering experience to the next level? If so, we are looking to hire two full time perm Engineers in Chicago, IL..."
Data Inc.,Application Architect V," Strong Python developer, familiarity with numerical, statistical and machine learning packages/libraries. My name is Sulabha and I'm a recruiter at Data Inc...."
JP Morgan Chase,Lead Software Engineer - Java / Microservices / Cloud," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Amazon.com,"Sr. Solutions Architect, Database & Analytics"," Experience with Statistics, Machine Learning and Predictive Modelling. Amazon Web Services (AWS) is seeking a Solutions Architect to work with our customers and..."
KPMG,"Sr. Associate, ML Pipelines for AI Consultant"," Modeling (regression, machine learning, feature selection, dimension reduction, validation); Strong knowledge in design and building of machine learning..."
UL LLC,Senior Automation Research Engineer," Practical work experience preferably in machine learning and/or artificial intelligence required. Contribute to a Safer, More Secure, and More Sustainable World..."
JP Morgan Chase,Sr. Software Engineer Lead," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
JP Morgan Chase,Executive Director - Sales Decision Sciences," Expert in time series analysis, unsupervised and supervised learning algorithms, dimensionality reduction techniques...."
Workbridge Associates,"Senior Level Data Scientist (SAS, R, SQL)", A FinTech company in the River North area focusing on credit risk is looking for a Senior level Data Scientist to build machine learning models for their credit...
KPMG,Director - ML Pipelines for AI Consultant, Minimum of two years of training specific to machine learning and/or artificial intelligence. Strong knowledge in design and building of machine learning...
Mosaic North America,"Scientist, Data Lead"," Practical experience with development, tuning, and maintaining Machine Learning capabilities at scale. The Data Scientist will be a part of a team chartered to..."
Nielsen,Sr. Data Scientist / Data Engineer," Sr. Data Scientist / Data Engineer - 23262 Data Science - USA Chicago, Illinois Nielsen is the largest measurement company in the world with unique..."
JP Morgan Chase,Java Software Engineer Lead," In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and..."
Jobspring Partners,Python Engineer (Web + Infrastructure), Interest in Machine Learning. A very well-established start up located in beautiful downtown Chicago needs a multifaceted Python developer comfortable with (not...
Accenture,Big Data Consultant," Data Science and Analytics (machine learning, analytical models, MAHOUT, etc.). Digital Growth Platform - Analytics Delivery...."
"Insight Enterprises, Inc.",Cloud (Azure) Security Architect," Database architecture, Big Data, Machine Learning, Business Intelligence, Advanced Analytics, Data Mining, ETL...."
Catalina Marketing,"Senior Analyst/Data Scientist, Retail Analytics"," Familiar with various machine learning and deep learning techniques including supervised machine learning model e.g GBM, Neuron net, Collaborative filtering,..."
