company,job,summary
KPMG,"Senior Associate, Big Data Software Engineer"," Implement and test data processing pipelines, and data mining / data science algorithms on a variety of hosted settings, such as AWS, Azure, client technology..."
The Home Depot,"Senior Analyst, Online Search"," 30% Support and partner with the Internal Search Product Managers &amp; engineering team, Data Science to provide deep analysis on all current and future Road Map..."
Cox Automotive,"Senior Data Engineer (Big Data, AWS, Informatica)"," Strong background with data modelling, data access, and data storage techniques. The Senior Data Engineer is responsible for processing structured and..."
Brooksource,Product Manager/ Business Analyst," Experience with big data systems and data science. Experience with data storage systems, SQL, data processing, ETL, data analytics, data visualization and..."
"Pandora Media, Inc.","Senior Software Engineer, Machine Learning"," Experience with data science, machine/deep learning algorithms and/or statistical modeling. BA/BS or better in Computer Science or related field...."
Newell Brands,Sr. Demand Planning Analyst - Supply Chain," Working knowledge data science techniques (data cleaning, machine learning) and tools (R, Python or a similar modeling language and in SQL) a plus...."
Equifax,Senior Data Scientist - Fraud Risk Analytics," Function - Data and Analytics. Perform hands-on data analysis and modeling with huge data sets and apply state of the art machine learning, statistics or data..."
Jobspring Partners,Senior Level .Net Engineer- Data Access and Modernization," Bachelor’s degree or higher in Computer Science or related field. Their mainframe integration platforms include mobile enablement, applications and data..."
GEORGIA-PACIFIC,"Sr. Analyst/Manager, Consumer Promotion and Media Analytics, GP Consumer Business"," Experience with common spreadsheet applications, editing databases, basic queries and data warehouses and data visualization (i.e...."
Emory University,"Post-Doctoral Fellow- Medical Imaging, Machine Learning and CT Physics"," We have an opening for a qualified postdoctoral research fellow for the Department of Radiology and Imaging Science at Emory University, in Atlanta, Georgia...."
KPMG,"Machine Learning Engineer, Manager"," Architect, implement and test data processing pipelines, and data mining / data science algorithms on a variety of hosted settings, such as AWS, Azure, client..."
GEORGIA-PACIFIC,Analyst - Sr. Analyst - Manager Consumer eCommerce & DTC Analytics," In business analytics, marketing analytics, data science, mathematics, statistics, economics, econometrics or other quantitative discipline...."
"Career Guidant, Inc",Machine Learning Engineer," Provided by Dice Python, GCP/AWS, Master Data Mgmt, Data Wrangling, Data Streams &amp; API development. Knowledge / experience with SQL, ETL, Data Wrangling..."
KPMG,"Machine Learning Engineer, Senior Associate"," Implement and test data processing pipelines, and data mining / data science algorithms on a variety of hosted settings, such as AWS, Azure, client technology..."
Matrix Resources,Senior Data Scientist, Manage the implementation of statistical data quality procedures on new data sources by applying rigorous iterative data analytics....
IMdPACT 's client,Data Scientist," Are you a Data Scientist with a strong Finance background – if so, this is an awesome opportunity. How would you like to work at one of the largest Global..."
Blue Streak Partners,"Cloud Security Architect - AI technology platforms, Azure Machine Learning", Knowledge and skills requirements • Strategic skills to assist with the development of a long-term vision for the firms risk management security framework &amp;...
FAB,Director of Artificial Intelligence and Data Science – Top Consultancy, Life Sciences &amp; Healthcare:. Data Sience &amp; AI development:. This is a rare and exciting opportunity for a versatile AI &amp; DS Consultant to capitalise on your...
"DecisionIQ, Inc.",Engineering Data Scientist for IoT/AI platform, Work with software team to provide engineering insights into the industrial data and guidance for data unification processes....
Mather Economics,"Data Science Analyst: Digital, Online"," The Data Science Analyst will identify commonalities, trends and dependencies and work to develop meaningful marketing segments and supporting data structures..."
Ugam Solutions,Data Engineer, − Computer Science Engineer − MSc IT - Full Time − MCA - Full Time. − Expert in Python 3 (IPython Notebooks as well as Functional Python) − Expert in MS SQL − 2...
Knock,Home Valuation Analyst - Atlanta Market," TRLA, acquired by Zillow for $3.5B), Knock is an online home trade-in platform that uses data science to price homes accurately, technology to sell them quickly..."
"Community Loans of America, Inc.",Data Scientist," Use data to develop acquisition, loss minimization, and collections strategies. Analyze credit data to determine risk and provide management with informed and..."
iStaff Inc,Data Analyst," Our client, a leading big data company, is looking to add a Data Analyst to their team. Working with the sales teams, data science, clients and portfolio..."
MailChimp,Data Engineer (Data Science)," This role sits at the nexus of MailChimp's Development, Operations, and Data Science teams, bridging the gap between data storage and data analysis by creating..."
Cardinal Solutions,Data Scientist," What Data Scientists Do. Analyze, visualize, and model data using advanced statistical techniques and tools against structured and unstructured data...."
StrategyWise,Data Scientist, Robust digital portfolio of advanced data science projects. Consulting on and assisting with deployment of end-to-end data science applications....
Prestige Staffing,Director of Data Science," To data science:. 5-10 years of experience related to data science. Working with large data sets, grouping together data and visualizing results...."
ABC,Software Engineer/ Data Science, Some knowledge of Data Science/ Machine Learning technologies. SQL....
General Assembly,Data Science Instructor, Our Data Science Immersive course empowers students with both the skills and mindsets to become Data Analysts and Data Scientists....
General Assembly,Part-Time Data Science Instructor," Data visualization techniques; In this 10-week course, students will receive a practical introduction to the interdisciplinary ﬁeld of data science and machine..."
Aptonet Inc.,Big Data Engineer - 11286635," Big Data Engineer*. 2+ years experience building and optimizing ‘Big Data’ data ingestion pipelines, architectures, and data sets...."
Search Discovery,Data Engineer, Designs maps of source system data to data warehouse models. Develop strategies for data acquisitions and integration of the BI Platform's Data Engine....
Brightworth,Investment Research Analyst," Dynamic, fee-only, Buckhead wealth management firm seeks an experienced investment research analyst to research investment managers and asset classes and..."
Vanderlande Industries,Data Engineer," Strong analytical skills, supporting data verification, cleansing, and verifying the integrity of data used for analysis...."
"Happy Faces Personnel Group, Inc.",Research Analyst," Under supervision, designs and conducts research and/or data analysis to support educational programs. Analyzes programmatic and operational data, prepares..."
Flatiron School,Data Science Technical Coaching Fellow (Part-Time)," Knowledge in Data Science, Data Analytics, R, Python, Etc. What We Look for in Teachers:...."
Kollasoft Inc,Machine Learning Engineer, The company is looking for someone that has experience with a big picture approach and understand the current data ecosystem....
HR Pundits Inc,Big Data Engineer," Big Data Engineer*. 2+ years experience building and optimizing ‘Big Data’ data ingestion pipelines, architectures and data sets...."
Evalueserve,Data Engineer, Support data integration process to new Enterprise Data Lake (AWS). Knowledge of relational databases and/or data structure in support of data warehouses....
Two95 International Inc.,Associate Data Science and Analytics," Associate Data Science and Analytics. Data Management Platforms - Implementation of DMPs ensuring taxonomies, tags, and integrations are leveraged to support..."
Surgical Information Systems,Marketing Research Analyst," Provide support for the company’s client user meeting such as providing historical attendee data, target client data, surveys, attendee tools, and reporting...."
Capulus consulting Group,Geospatial Data Engineer," Acquire geospatial data sets and integrate with our data. Work with our data science team on problems concerning location, including fraud detection...."
Trilogy Ed,Backend Data Engineer," Perform exploratory data analysis, cleanses, massages, and aggregates data. Extract data from various databases; 4+ years experience as a Data Engineer...."
Visionaire Partners,Data Scientist - Machine Learning," 2+ years Data Science experience (mining, distributions, testing, regression, etc.). Marketing data experience...."
Step Up IT,AWS Data Lake Cloud Data Engineer, Support data integration process to new Enterprise Data Lake (AWS). Knowledge of relational databases and/or data structure in support of data warehouses....
Welltok,Data Engineer," Acquire data from client or secondary data sources and develop data pipeline to transform, map reduce, analyze data based on business requirements...."
TechLaw,"Environmental Statistician - Atlanta, GA"," Directing the collection of environmental data to support statistics-based reporting of the data; A bachelor's degree in Environmental Science, Chemistry, or..."
Yancey Rents,Marketing Research Analyst 18-0075, Utilize market assessment data to identify growth opportunities for our business through data analysis and interpretation....
Relus Cloud,Cloud Data Engineer - Atlanta," CLOUD DATA ENGINEER. Master's degree in computer science or mathematics. Bachelor’s degree in engineering, computer science, or a closely related field...."
Tokio Marine Technologies,Senior Big Data Engineer," As a Senior Big Data Engineer, you will be developing strategies, standards and best practices in the areas of data wrangling, data visualization and data..."
Noble Systems,Data Center System Engineer, Data center design. Monitor overall data center health. 3+ years' technical experience in a data center environment....
HUNTER Technical Resources,Geospatial Data Engineer, Integrate GIS data sets with company data. Problem solve with Data Science team concering location and fraud detection....
HUNTER Technical Resources,Data Pipeline Engineer, Bachelor’ s degree in Computer Science or Data Science or equivalent work experience. Experience with Business Intelligence / Data Warehouse components...
Emory University,Assistant Professor -TT - Signal Processing & Machine Learning," A demonstrated ability to teach data science, biomedical informatics and computer science courses is important.-65750BR...."
Aquesst,Data Engineer, Of Data Engineering or Data Science experience; Work closely with our data science team – ad hoc analysis of the data....
UST Global Inc.,Data Analytics Engineer / Big Data Engineer, Big Data Engineer:. Good Expertise working with different varieties of data including semi/un - structured data using Map reduce programs....
MailChimp,Senior Software Engineer (Data Systems)," This role sits at the nexus of MailChimp's Development, Operations, and Data Science teams, bridging the gap between data storage and data analysis by creating..."
Cardlytics,Senior Big Data Engineer," Build high performing and scalable data systems, applications, and pipelines to process very large amounts of data from multiple sources, potentially in real..."
Expert Technical Solutions,Senior Big Data Engineer - Talend," Data Concepts (ETL, near-/real-time streaming, data structures, metadata and workflow management). Develop in data quality processes and standard and build..."
Genpact,Senior Business Analyst, Masters in Data Science/Mathematics/Statistics/Econometrics/any Quantitative Sciences (or) MBA (or) Bachelors/Masters in Pharmacy with analytics experience....
GreenSky,Senior Big Data Engineer," Data Science, Data Engineer, IT Security. Create and maintain optimal data pipeline architecture, including implementing ELT process to import data from various..."
Aquesst,Machine Learning Engineer," Data streams - build custom data streams to ingest data. Worked with large data sets / data; Documents data mappings, data dictionaries, processes, programs and..."
