company,job,summary
Tonal,Data Scientist," Develop Tonal's data collection, analytics, and learning systems. Work with product management to identify data and deliver insights...."
New Relic,"Associate Accountant, Accounts Receivable", Our stewardship of the data of many thousands of customers means that a criminal background check is required to join New Relic....
StreetLight,Data Scientist," StreetLight Data is seeking a creative, versatile, and motivated data scientist to be part of our growing team...."
Alloy,Data Engineer, Maintain internal Alloy logic to automate the interpretation of data across channels through the unified Alloy data model....
University of California San Francisco Medical Cen...,HR Business Data Analyst," Bachelor’s degree and a minimum two years experience in data analytics or data management; Master’s degree in quantitative field, data science, or business...."
StreamSets Inc.,Staff Accountant," StreamSets has backing from top-tier Silicon Valley VC’s, founders that have a deep understanding of the market, and a world-class engineering team that has..."
Wipro LTD,Solution Architect Big Data, Mandatory Skills: Azure Service Bus Job Description: Key skills required for the job are: Azure Service Bus-L3 (Mandatory) As an Architect you are...
Autodesk,"Chief of Staff, Shotgun Production Platform"," A passion for our mission and deep desire to make a big impact in the media and entertainment industry. Chief of Staff, Shotgun Production Platform...."
University of San Francisco,Data Engineer, Working with University staff and other stakeholders to identify and upload new data sources into the data warehouse....
JUUL Labs,"Associate, Strategic Finance", We'll help you set big goals - and exceed them. Familiarity with or willingness to learn SQL and data analysis tools is a positive....
"Williams-Sonoma, Inc.","VP, Facilities"," We've seen some big changes since our first brick-and-mortar store opened more than half of a century ago. About Williams-Sonoma, Inc...."
ThirdLove,Bra Designer, We're looking for design visionaries that dream big but have one foot planted firmly on the ground. Do you dream of lace?...
Sunrun,Independent Contractor," Proven track record of working independently on big or small tasks. You will also assist with the LMS transition by performing data entry tasks, and supporting..."
"Williams-Sonoma, Inc.",VP Strategy and Business Development," Effectively translates data into actionable insights, strategies and financial plans. We've seen some big changes since our first brick-and-mortar store opened..."
JUUL Labs,Brand Protection Operations Coordinator, Experience working with confidential data. We'll help you set big goals - and exceed them. JUUL's mission is to improve the lives of the world's one billion...
Isaacson Miller,"Research Specialist - Boston, Philadelphia, San Francisco, or DC"," Proficient with accurate data entry. In the era of big data, Research Specialists must use keen intellect and fervent analysis to investigate deeply and..."
JUUL Labs,CISO," We'll help you set big goals - and exceed them. The CISO will provide innovative and scalable capabilities, services and consulting to stakeholders in support..."
Dropbox,Data Engineer, Build data pipelines and own data quality for various data flows. Interface with internal data consumers to understand data needs....
Mixbook,Data Analyst," Experience in data visualization tools such as Tableau or Looker. 3 years in a previous position as a data analyst, ideally for a web or mobile-based business...."
Walmart,Data Scientist Intern - Summer 2018, ABOUT DATA SCIENTIST INTERNS. We continuously build and invest in new technology including open source tools and big data innovations....
ZapLabs LLC,Big Data Engineer," Big Data Engineer. As a Big Data Engineer on the Data Science team your role is to follow the data. Map data between source systems, data warehouses, and data..."
Make School,Data Science Instructor," Experience with production data pipelines. Strong understanding of machine learning, statistics, and data analysis...."
DocuSign,Senior Data Analyst," Senior Data Analyst. Build a strong relationship with data engineering to understand data availability, accuracy, and consistency;..."
