company,job,summary
Assystem,Digital Engineer for the Smart Factory (m/w)," Assystem ist der Spezialist für HMI &amp; UX Lösungen, Machine Control &amp; Automation, Cloud Anwendungen, Machine Learning, Cyber Security und Testing im stark..."
Fraunhofer-Institut für Angewandte und Integrierte...,Wissenschaftliche Mitarbeiterin / Wissenschaftlicher Mitarbeiter - Machine Learning for Systems Security, Das Fraunhofer-Institut AISEC am Standort Garching bei München gehört zu den führenden Forschungs- und Entwicklungseinrichtungen für angewandte und...
eSAR GmbH,Algorithmen-Entwickler in der Bildverarbeitung," Beraterin Bildverarbeitung &amp; Machine Learning. Idealerweise haben Sie Erfahrung mit, Machine Leaning...."
Ramboll Group,Consultants (m/w) Business Technology & Digitalisation - München," Sie kennen sich aus in Themen wie Agile, Digitale Infrastruktur, Cloud, Data Mining, Data Science, Machine Learning, Artifical Intelligence...."
BMW AG Automobil,Praktikant Big Data (w/m)," In der IT-Abteilung Big Data, Machine Learning und Artificial Intelligence gewinnen wir gemeinsam mit den Fachbereichen Informationen aus diesen Daten, damit..."
UiPath,Corporate Legal Counsel - Germany," 100 years later, UiPath has a grand vision of liberating the human workforce from tedious, boring, repetitive tasks, by means of software robots, artificial..."
TrustYou,Product Manager TrustYou Meta-Review," Our employees are experts in big data, machine learning, natural language processing, interactive JavaScript applications and web technologies...."
Helmholtz Zentrum München,"Postdoc (f/m) for CZI funded human cell atlas project ""single cell RNA-seq trajectories"""," Implement, develop and extend methods for analyzing single cell RNA-seq data, in particular regarding the development of the mentioned interactive interface for..."
CRX Markets AG,Data Engineer, Performance optimization Sound understanding of machine learning. Are you passionate about technology and the disruption of the financial industry?...
BMW AG Automobil,Big Data Security Consultant (w/m), Aufgaben Wir bieten Ihnen bei der BMW Group eine herausfordernde Tätigkeit als Consultant (w/m) im Bereich Big Data Security. Zeigen Sie unseren Data...
msg systems,Abschlussarbeit zur Konzeption und Entwicklung eines dialogorientieren Assistenten mittels Machine-Learning-Ansätzen und künstlicher Intelligenz, Suchen Sie spannende Aufgaben in IT-Projekten für die Automobilindustrie? Dann arbeiten Sie mit uns an anspruchsvollen Themen und komplexen Aufgabenstellungen...
DLR - Deutsches Zentrum für Luft- und Raumfahrt,Digitalisierung und Automatisierung zukünftiger Elektromobilitätskonzepte," Zukünftig wird es vielfältige – sowohl individuelle als auch geteilte – Mobilitätskonzepte geben, deren Antriebsarchitektur ein batterieelektrisches..."
NVIDIA,Compute Performance Developer Technology Engineer," In this role, you will research and develop techniques to GPU-accelerate leading applications in high performance computing fields within machine and deep..."
Horváth & Partners,Quantitative Business Modeler (m/w) im Bereich mathematische Optimierung und Operations Research - Graduate, Sie unterstützen darüber hinaus in anderen Projekten im Bereich Statistik und Machine Learning bei der Verwaltung und Auswertung großer Datenmengen mittels...
Huawei,Database Systems Researcher (m/f)," Machine learning, networking, storage, streaming,. Huawei is a leading global information and communications technology (ICT) solutions provider...."
Rambøll,Consultants (m/w) Business Technology & Digitalisation - München," Sie kennen sich aus in Themen wie Agile, Digitale Infrastruktur, Cloud, Data Mining, Data Science, Machine Learning, Artifical Intelligence...."
fortiss GmbH,WORKING STUDENT (STUDENTISCHE HILFSKRAFT) – SUPPORTING COLLABORATIVE DEVELOPMENT ENVIRONMENT, Interest in applying machine learning to Software Engineering (SE) in general; WORKING STUDENT (STUDENTISCHE HILFSKRAFT) – SUPPORTING COLLABORATIVE DEVELOPMENT...
TrustYou,Data Engineer," Apply machine learning algorithms to improve our product and drive decisions. Experience with data mining, machine learning, natural language processing or..."
Michael Page,Data Architect (m/w) Big Data & Machine Learning," (Un)Supervised Learning, Deep Learning, NL. Erfahrung im Bereich Data Science &amp; Engineering, Machine Learning...."
IDnow,Account Director (m/f/d) DACH, IDnow is one of Europe’s fastest growing FinTechs using machine learning to build an effective Identity-as-a-Service platform that can verify in real time the...
MediaMarktSaturn Technology,"Fullstack Developer (w/m) / ""Win your job"" Das Recruiting Event von MediaMarktSaturn Technology und Oracle"," AI, Machine Learning und Microservices haben dich schon immer fasziniert? Du hast am 12...."
Google,Software Engineer," Web application development, Unix/Linux environments, mobile application development, distributed and parallel systems, machine learning, information retrieval,..."
Volkswagen AG,Praktikant/in zur Ausführung einer Abschlussarbeit im Research & Development Team," Erste Erfahrung im Bereich Datenanalyse, Machine Learning und Datenqualität. Kalibrierung von Fahrzeugmessdaten zu real Umgebungsbedingungen mit Hilfe von..."
Allianz Technology SE,Senior Data Scientist (m/f/d)," You will have the opportunity to contribute to and shape different data products for data science, machine learning, and artificial intelligence;..."
MBtech Group,Consultant / Developer Descriptive Analytics," Gestaltung von Zukunftsthemen in Software- und Beratungsprojekten mit Fokus auf Descriptive und Predictive Analytics, Machine Learning und Big Data...."
fortiss GmbH,WISSENSCHAFTLICHER MITARBEITER (M/W) – SOFTWARE PERFORMANCE, Entwicklung von Konzepten zur Verarbeitung großer Mengen von Messdaten (Stichwort Big Data / IoT und Machine Learning). Ihre Aufgaben sind:....
NVIDIA,AI Developer Technology Engineer," Study and develop cutting-edge techniques in deep learning, graphs, machine learning, and data analytics, and perform in-depth analysis and optimization to..."
eSAR GmbH,Softwareentwickler für Bild- und Videomodule, Beraterin Bildverarbeitung &amp; Machine Learning. Für einen Kunden aus der Medizintechnik-Branche suchen wir zum nächstmöglichen Zeitpunkt einen....
TrustYou,Python Backend Engineer," Our employees are experts in big data, machine learning, natural language processing, interactive JavaScript applications and web technologies...."
Vodafone,Werkstudent (m/w) im Bereich Data Science (Informatik/Physik/Mathematik) in München," Eigenverantwortlich evaluierst Du große Datenmengen mit Data Science Methoden, wie machine learning, classification, clustering, pattern search u...."
UnternehmerTUM GmbH,Senior AI Engineer / Focus: Software Engineering / Machine Learning, Software Engineering / Machine Learning. Machine Learning based on systems such as Tensorflow or a similar frameworks and speak Python fluently....
ESG Elektroniksystem- und Logistik-GmbH,Data Architect (m/w)," Learning, Deep Learning, NL. Aufbereitung von Datenbeständen sowie Mustererkennung mittels modernster Verfahren des Machine Learnings / Data Minings...."
GO Reply,Google Cloud Engineer (M/W)," Du entwickelst Cloud Applications im Bereich IoT und Machine Learning. Du entwickelst Cloud Native Applikationen im Bereich hybrider mobiler Apps, IoT und..."
IAV GmbH,Projektleiter (m/w) - Testmethoden zur Analyse von Fahrzeugverhalten," Ihre Kompetenz Erfolgreich abgeschlossenes Studium der Fahrzeugtechnik, Elektrotechnik, des Maschinenbaus oder eines vergleichbaren Studienganges, mit..."
AKKA TECHNOLOGIES,Consultant / Developer Descriptive Analytics m/w," Gestaltung von Zukunftsthemen in Software- und Beratungsprojekten mit Fokus auf Descriptive und Predictive Analytics, Machine Learning und Big Data...."
NVIDIA,Sr. Deep Learning Solutions Architect Industry Manager, Deep Learning and/or AI experience. Deep Learning Solutions Architect Industry Manager:. Good to have experience working with modern Deep Learning software...
Zühlke Engineering GmbH,Lead Data Scientist (m/w)," Machine Learning trifft auf Maschinendaten. Machine Learning, Mustererkennung, Modellierung, Regression, Clustering, Classification...."
BMW AG Automobil,Software Department Lead for Autonomous Driving (f/m)," The daily work brings together experts from multiple relevant disciplines, such as robotics, artificial intelligence and machine learning, big data and..."
soley GmbH,"Complexity Management Engineer (w/m), Vollzeit"," Affinität für rechnerbasierte Methoden und Programmierung (keine Sorge, wir glauben stark an Learning by doing)...."
Horváth & Partners,Praktikant oder Werkstudent (m/w) im Bereich Predictive Analytics, Methodisch bedienen Sie sich sowohl der Modelle aus der Zeitreihenanalyse als auch des Machine Learning....
Amazon.com,Business Analyst Customer Insights (m/f), Work with Machine Learning teams to incorporate insights and learnings to improve recommendations and personalization....
ASAP Holding,Softwareentwickler | Funktionsentwicklung Künstliche Intelligenz (m/w)," Methodenentwicklung zur Verwendung von Maschine Learning, Deep Learning und Big Data. Vertiefte Kenntnisse in der Softwareentwicklung mit C++ oder Python sowie..."
Volkswagen AG,Praktikant/in im Tech-Team," Es werden neuartige IT-Lösungen in den Bereichen Big Data Analytics, IoT, Machine Learning, Artificial intelligence, Robotics und Quantencomputing identifiziert..."
Siemens AG,Research Scientist (m/f) - Digital Twin Interaction and Creation Technologies," Leverage and integrate newly emerging technologies, e.g. deep learning for 3D scene understanding. Evaluating and advancing new technologies supporting..."
IAV GmbH,Praktikum - Robotik," Kenntnisse im Bereiche Machine Learning, Computer Vision und KI. Laufendes Studium der Fachrichtung Maschinenbau, Elektrotechnik, Informatik, Physik, Mathematik..."
Amazon.com,Business Analyst Customer Insights (m/f) in part-time (Teilzeit), Work with Machine Learning teams to incorporate insights and learnings to improve recommendations and personalization....
KONUX GmbH,Data Engineer (m/f), Familiarity with the fundamentals of machine learning. As a Data Engineer at KONUX you will be responsible for managing a large research data resource that is...
BMW Car IT,Systems and Data Engineer (f/m)," - Solid mathematical background with proficiency in data analytics and machine learning and experience with respective tools such as, e.g., Matlab, R, or Python..."
Personio GmbH,Director of Business Intelligence (m/f), Familiarity with inferential statistics and or machine learning is a plus. Enabling Better Organizations....
Dynatrace,Account Executive - Germany," Not to mention we’re fully automated from the start, providing the most advanced solution leveraging our AI machine learning technology...."
YPC Young Professionals Connect GmbH,Python Backend-Entwickler," Erprobung und Implementierung von modernen Machine Learning Technologien. Bist du ein Puzzler, der mit dem Herzen bei der Sache ist und Herausforderungen liebt?..."
IABG,Python Entwickler (m/w)," Oder Machine Learning (tensorflow, scikit-learn etc.). Entwicklung, Implementierung und Wartung von projektspezifischer Software in Python...."
McKinsey & Company,"Product Manager - X-Ray, New Ventures"," It combines advanced analytics, text recognition and machine learning with intuitive user interfaces. Undergraduate degree with outstanding record of academic..."
DLR - Deutsches Zentrum für Luft- und Raumfahrt,Digitale Zwillinge von X-by-wire Fahrzeug-Komponenten," Zukünftige autonome Elektrofahrzeuge werden durch so genannte X-by-wire Fahrzeug-Architekturen gekennzeichnet sein, bei denen es keinen direkten mechanischen..."
Huawei,Data Scientist / Data Engineer (m/f)," Experience with appling machine learning on large-scale datasets; Integrate modern artificial intelligence algorithms (e.g., Deep Learning and TensorFlow) into..."
Pros.,Executive Account Manager," Fueled by dynamic pricing science and machine learning, PROS solutions make it possible for companies to price, configure and sell their products and services..."
IDnow,Channel Partner Manager (m/f/d), IDnow is one of Europe’s fastest growing FinTechs using machine learning to build an effective Identity-as-a-Service platform that can verify in real time the...
Accenture,Beraterin (m/w) Künstliche Intelligenz (AI) / Maschinelles Lernen," ENTWEDER praktische Erfahrung in Virtual Agents/Chatbots, Text Analytics, Machine und Deep Learning, Video Analytics, Kognitive RPA (Robot Process Automation)..."
BMW AG Automobil,System Architect Big Data Platform (w/m), Ihr Aufgabengebiet reicht von der Systemarchitektur für spezialisierte Lösungen im Bereich Machine Learning bis hin zu länderspezifischen Ausprägungen der...
Moogsoft,Enterprise Account Executive (Munich), Moogsoft is the creator of Incident.MOOG - a next generation approach to IT Operations and Analytics driven by real-time machine learning....
Amazon.com,Partner Solutions Architect," Relational databases, analytics, big data, IoT, enterprise applications, machine learning, applications and web servers, application security, networking, data..."
e-Sixt GmbH & Co. KG,Web Analytics (m/f), Ideally you have an understanding of statistical and machine learning concepts. For our Digital Analytics team we are currently looking for a Data Engineer (m/f...
Freeletics,Scrum Master/Agile Coach (m/w)," By combining health science, machine learning, and behaviour change we are building a unique company in the health and fitness space...."
Holidu GmbH,DevOps (m/f)," BigData und Machine/Deep Learning with Redshift, Spark and TensorFlow. Continuous learning from and with experienced co-workers and mentors...."
Intel,Research Software Engineer - Intelligent Systems (f/m)," 3D data processing, computer vision, or machine learning. Experience with deep learning frameworks, such as TensorFlow, PyTorch, and Caffe...."
BMW AG Automobil,Praktikant Visual Analytics und Design (w/m)," - Erweiterte Kenntnisse im Bereich Machine Learning. Wir, die BMW Group, bieten dir ein interessantes Praktikum im Bereich Data Driven Innovations for EMEA..."
VISPIRON,Software Developer (M/W) Embedded Systems, You will help to promote machine learning and computer vision technologies in the automotive environment. Solid understanding of machine learning and statistics...
FRAMOS,Software-Entwicklungsingenieur (w/m), Dabei liegt Ihr Hauptaugenmerk auf innovativen Lösungen aus 3D-Bildverarbeitung und Machine Learning. Wir bei FRAMOS bringen Maschinen das Sehen und Denken bei....
EOS GmbH,Digital Manufacturing Consultant (m/w) Data Analyst," Tools und Schlagworte wie artificial intelligende, machine learning, neural networks reizen dich, da du der Ansicht bist, dass die Produktionswelt dadurch stark..."
Churchill Frank,Data Scientist - München - bis zu €82000, Sie verfügen über gute Kenntnisse mit Algorithmen und Machine Learning Modellen. Für einen unserer Großkunde suchen wir -Churchill Frank International- einen...
Allianz Private Krankenversicherungs-AG,Software Developer Digital Services," We are an analytics team, using machine learning, deep learning, artificial intelligence and computer linguistics (natural language processing) to develop data..."
TrustYou,Full-Stack Engineer (Python/React)," Our employees are experts in big data, machine learning, natural language processing, interactive JavaScript applications and web technologies...."
Fidor Bank,Product Manager - Data Science & AI in Fintech & BaaS (f/m)," Introduce product innovation and develop product concepts that are data analytics, AI and machine learning algorithms driven – including, but not limited:...."
BMW AG Automobil,Lead Software Developer Location Platform (f/m)," - Extensive professional experience in the area of cloud technologies (e.g., AWS), open source technologies in the big data (e.g., Spark), and machine learning..."
Horváth & Partners,Praktikant oder Werkstudent (m/w) im Bereich mathematische Optimierung und Operations Research, Sie unterstützen darüber hinaus in anderen Projekten im Bereich Statistik und Machine Learning bei der Verwaltung und Auswertung großer Datenmengen mittels...
BMW AG Automobil,Technical Lead Virtual Simulation for Autonomous Driving (f/m), - Practical experience in designing and setting up a training and validation pipeline for machine learning algorithms....
GO Reply,Google Cloud Architect (M/W)," Du berätst in Cloud-Projekten im Bereich hybrider mobiler Apps, IoT und Machine Learning. Entwicklung technischer Architektur für Cloud-Applikationen auf der..."
HARMAN International,Werkstudent oder Praktikant (m/w) im Bereich Softwareentwicklung Audio, Idealerweise Erfahrung mit oder Interesse an den Themen Virutal Reality und Machine Learning. Additional Work Location(s) :....
Idnow,App Developer (m/f/d) iOS/Android, IDnow is one of Europe’s fastest growing FinTechs using machine learning to build an effective Identity-as-a-Service platform that can verify in real time the...
Allianz SE (global headquarters),Senior Data Scientist (m/f/d)," You will have the opportunity to contribute to and shape different data products for data science, machine learning, and artificial intelligence;..."
Comsysto Reply,CLOUD ENGINEER (M/W)," Auseinandersetzung mit weiterführenden Themen wie Machine Learning, User Experience, Customer Development, Design Thinking oder Lean Startup...."
Emerald Group,Data Scientist," Sie entwickeln innovative Lösungen im Bereich der Datenanalyse, Machine Learning und KI. Sie haben weitreichende Methodenkenntnisse in den Bereichen Statistik,..."
Idnow,Account Manager (m/f/d) DACH, IDnow is one of Europe’s fastest growing FinTechs using machine learning to build an effective Identity-as-a-Service platform that can verify in real time the...
ESG Elektroniksystem- und Logistik-,Senior Data Scientist (m/w)," (Un)Supervised Learning, Deep Learning, NL Konzeption und Entwicklung von effizienten Algorithmen (Rechnermodelle, komplexe Datenstrukturen,..."
ALTEN Engineering,Product Engineer (m/f) Semiconductor, You are familiar with statistical methods and have basic knowledge of machine learning algorithms. Looking for an exciting and permanent job offering a wide...
NVIDIA,DriveWorks Software Verification Engineer, Have computer vision or machine learning background. Recent graduates with computer vision or machine learning background and an interest in software testing...
UiPath,Program Marketing Specialist - DACH," 100 years later, UiPath has a grand vision of liberating the human workforce from tedious, boring, repetitive tasks, by means of software robots, artificial..."
Bloc Digital,Data Scientist," You have working experience in machine learning and have worked with TensorFlow, SparkML or similar. I am excited to be working with a well-established and..."
Microsoft,Architect - Artifical Intelligence Solutions (M/F), Familiar with Microsoft technology portfolio in the area of machine learning and artificial intelligence. Work experience should include demonstrated technical...
ESG Elektroniksystem- und Logistik-GmbH,Senior Data Scientist (m/w)," Deep Learning, NL. Aufbereitung von Datenbeständen sowie Mustererkennung mittels modernster Verfahren des Machine Learnings / Data Minings...."
Amazon.com,Werkstudent (m/w) Product Management," Sie verfügen über Kenntnisse im Bereich Statistik und/oder Machine Learning. Es reizt Sie, bei einem weltweit führenden E-Commerce-Anbieter schon heute..."
PwC,Trainee (w/m) Business Analytics Solutions Consulting," Dabei decken wir mit Werkzeugen aus den Bereichen Big Data, Machine Learning, Artificial Intelligence, Cloud Computing, Business Analytics und Business..."
Kantar,Solutions Architect (m/w/n) - Customer Experience Domain," Knowledge of statistical topics such as correlation, regression, text analytics and machine learning is a plus. Kantar has a vacancy for a Solutions Architect...."
Horváth & Partners,Praktikant oder Werkstudent (m/w) im Bereich Big Data/Internet of Things, Idealerweise Kenntnisse und Erfahrung im Bereich Machine Learning. Als Praktikant oder Werkstudent (m/w) im Bereich Big Data/Internet of Things unterstützen Sie...
Google,"Software Engineering Intern, PhD 2018"," Contribute to a wide variety of projects utilizing natural language processing, artificial intelligence, data compression, machine learning and search..."
Avanade,Junior Consultant Digital Service (m/w)," IoT, Machine Learning oder Artificial Intelligence wirken Sie engagiert mit. Junior Consultant Digital Service (m/w)...."
NVIDIA,Automotive Hardware Application Engineer," Designs will also include machine intelligence for driver assistance utilizing Nvidia’s latest technology. More recently, GPU deep learning ignited modern AI —..."
IBM,"Master@IBM - Informatik - Watson, Internet of Things"," Job Description Master@IBM 2018 - Informatik, Watson, Internet of Things Willkommen in der kognitiven Ära. Wir leben in einer Zeit stetigen Wandels und..."
Freeletics,Data Engineer - Business Intelligence (m/f)," By combining health science, machine learning, and behaviour change we are building a unique company in the health and fitness space...."
iPAXX,(Senior) Data Scientist (m/w), Für unseren Kunden suchen wir Unterstützung! Aufgabe ist die Erstellung von Kündigungsanalysen im B2B und B2C-Geschäft. Es sollen relevante Einflussfaktoren...
MAGNA Telemotive GmbH,Abschlussarbeit (w/m) für die Entwicklung einer automatisierten Auswertung von Fahrzeugdaten, Grundkenntnisse in Machine Learning und KI. Ab sofort in München....
Assystem,Frontend Developer - Industrial User Interface (m/w)," Assystem ist der Spezialist für HMI &amp; UX Lösungen, Machine Control &amp; Automation, Cloud Anwendungen, Machine Learning, Cyber Security und Testing im stark..."
Freeletics,Senior User Researcher (m/f)," By combining health science, machine learning, and behaviour change we are building a unique company in the health and fitness space...."
Unomaly,Account Executive - DACH," In a world dominated by static rules, searches and thresholds - Unomaly disrupts by using smart machine learning to continuously and automatically learn IT..."
Horváth & Partners,Quantitative Business Modeler (m/w) im Bereich Predictive Analytics - Graduate, Methodisch bedienen Sie sich sowohl der fortgeschrittenen Modelle aus der Zeitreihenanalyse als auch des Machine Learning....
TechConnect,Software developer (m/w) C++ User Interface Automotive," Learning is key, so you work with the latest methods and technologies to broaden your knowledge constantly...."
BMW AG Automobil,Senior UX Designer with Software Development for Autonomous Driving (f/m)," In your daily work, you will find yourself in a cross-functional team consisting of experts in the fields of simulation, data engineering, and machine learning...."
MathWorks,Application Support Engineer (f/m) - MATLAB and Simulink," The list of applications includes Data Analytics, Machine Learning, Internet of Things, Model-Based Design, Advanced Driver Assistance Systems, Physical..."
SanData IT-Gruppe,Data Science Presales Consultant (m/w)," Erfahrung bei der Anwendung von Methoden des Machine Learning. Umsetzung von Lösungen mit state-of-the-art Technologien (Data Science, Machine Learning)...."
e-Sixt GmbH & Co. KG,Data Engineer (m/f)," You build internal tools with marketing data, online and offline data, machine learning, based on cloud technology...."
Moogsoft,Sales Engineer (DACH), Moogsoft is the creator of Moogsoft AIOps - a next generation approach to IT Operations and Analytics driven by real-time machine learning....
BMW AG Automobil,Developer Functional Safety and Software for Autonomous Driving (f/m), As part of your role as Developer Functional Safety and Software (f/m) in our autonomous driving department you will be joining one of our agile feature teams...
Freeletics,Backend Software Engineer (m/f)," By combining health science, machine learning, and behaviour change we are building a unique company in the health and fitness space...."
Helmholtz Zentrum München,PhD candidate (f/m) in optoacoustic sensor development, The successful candidate will develop novel miniaturized illumination sources and ultrasound detectors for optoacoustic imaging and combine them with novel...
msg systems,Leiter Artificial Intelligence Consulting Public Sector (m/w), Konzeption von Anwendungsfällen für den Einsatz von Artificial Intelligence und Machine Learning im öffentlichen Sektor....
eSAR GmbH,E/E-Projektleiter für Sensorsteuerung und ADAS, Beraterin Bildverarbeitung &amp; Machine Learning. Für einen Kunden aus der Automobilbranche suchen wir zum nächstmöglichen Zeitpunkt einen....
CHECK24 Vergleichsportal,(Junior) Produktmanager (m/w) im Bereich Digitalisierung und Automatisierung, Die CHECK24 Versicherungsservice GmbH sucht am Standort München einen Produktmanager für die Weiterentwicklung und Automatisierung unserer Backoffice Prozesse...
Amazon.com,Software Development Engineer," Your team will develop global business process automation solutions leveraging great UX design, large scale back-end systems, analytics and machine learning...."
emarsys eMarketing Systems,Junior Sales Manager (m/f)," Join a fresh faced, globally diverse company, with truly impressive cutting-edge machine learning cloud technology...."
FlixBus,Principal Data Scientist M/F/X, Experience leading or collaborating with a team of data scientists in developing and delivering machine learning models that work in production....
BSH Hausgeräte GmbH,Praktikum im Bereich Computer Vision / Object Detection," Tensorflow), Computer Vision, Deep Learning, Machine Learning. Sie verfügen bereits über theoretisches Fachwissen und möchten dieses nun gerne durch praktische..."
Freeletics,DevOps Engineer (m/f)," By combining health science, machine learning, and behaviour change we are building a unique company in the health and fitness space...."
Infineon Technologies,System and IC Architect (f/m)," Artificial Intelligence and Machine Learning. Define low power sensor processing units for machine learning (e.g. As System and IC Architect, you will:...."
Robert Half Germany,Data-Scientist (w/m)," Hauptaugenmerkt auf Machine Learning. Data-Scientist (w/m) gesucht - Für unseren Kunden, ein hochattraktives und renommiertes Unternehmen mit Sitz im Raum..."
Kinexon GmbH,SPORTS ANALYTICS SOFTWARE ENGINEER (M/W), Fachwissen im Bereich Algorithmen und idealerweise in Machine Learning und Data-Mining. KINEXON steht für Echtzeit-Intelligenz und -Automatisierung in einer...
VISPIRON,Softwareentwickler (M/W) Embedded Systems," Du wirst dazu beitragen, Machine Learning und Computer Vision im Automotive-Umfeld voranzutreiben. In Segmentierung, Registrierung, Objekterkennung und..."
Riverland Reply,Senior Consultant Big Data & Artificial Intelligence (m/w)," Starkes Interesse an der Datenanalyse, Machine Learning, Data Mining und Business Intelligence. Unterstützung unserer Kunden bei der Gestaltung und..."
NetApp,AI Solutions Architect (m/f)," Understanding of Machine learning, DNNs, CNNs, recurrent nets, supervised and unsupervised learning, and optimization techniques...."
United Internet AG,"Community Manager (m/w) - in der Redaktion von WEB.DE, GMX und 1&1", Sie entwickeln gemeinsam mit dem Produktmanagement die Steuerungsinstrumente unserer Feedback-Kanäle und greifen dabei auf unsere Inhouse-Expertise in den...
Logivations,Consultant Logistics Solutions (m/w)," Sowie Verfahren des „Deep Machine Learning“ und.  Hohe IT-Affinität, Kenntnisse in webbasierten Anwendungen oder Verfahren des „Deep Machine...."
Holidu GmbH,Senior Data Analyst (m/f)," Continuous learning from and with experienced co-workers and mentors. Big Data and Machine/Deep Learning with Elasticsearch, Redshift, Spark and TensorFlow...."
HARMAN International,Lead Architect HAD Mapping & Analytics (m/f)," Machine learning techniques for novel autonomous driving applications. 10+ years of professional experience in software development in the area of data lakes,..."
Amazon.com,"Practice Manager, AWS Professional Services - (m/f)"," The Amazon Web Services Professional Services team is looking for Practice Managers (PM) that can manage, develop and guide customers in their adoption of AWS..."
Technical University of Munich,"Full Professor of ""Safety, Performance and Reliability for Learning Systems"""," We are looking for an expert in the field of safety, performance and reliability for learning systems with a focus on machine learning under resource constraint..."
Platts,Group Development Lead – Innovation Scaling for Web & Mobile Applications," Experience in implementing Machine Learning, Deep Learning and AI concepts using latest technologies (e.g...."
UiPath,Sales Manager/Director - DACH (Flexible location in Germany)," 100 years later, UiPath has a grand vision of liberating the human workforce from tedious, boring, repetitive tasks, by means of software robots, artificial..."
KONUX GmbH,Senior Data Scientist (m/f)," 2+ years experience in building and testing machine learning models. Select/design/adapt, optimize and implement machine learning algorithms on real-time..."
Aboalarm,Fintech Software Developer Java (m/w), Interesse an Finanzmathematik und Machine Learning. Was du mitbringen solltest…....
Emerald Group,Pricing Actuary," Knowledge of machine learning methods and solid programming experience in relevant languages like Python, R or SAS...."
ebp-consulting,(Senior) Consultant (m/w) Advanced Analytics," Erfahrung im Bereich Machine Learning, Data Mining, Predictive Analytics von Vorteil. Ihr Beitrag bei uns...."
BMW AG Automobil,Senior Data Engineer Autonomous Driving (f/m)," In addition, you will support machine learning scientists to scale their algorithms to big data. In your role you will contribute your ideas and knowledge in..."
Assystem,Engineer Cyber Security Industry 4.0 (m/w)," Assystem ist der Spezialist für HMI &amp; UX Lösungen, Machine Control &amp; Automation, Cloud Anwendungen, Machine Learning, Cyber Security und Testing im stark..."
FRAMOS,Teamleiter System Engineering (w/m), Expertise in 2D/3D Imaging und/oder Machine Learning Techniken. Wir bei FRAMOS bringen Maschinen das Sehen und Denken bei....
UiPath,Inside Sales Representative - DACH," 100 years later, UiPath has a grand vision of liberating the human workforce from tedious, boring, repetitive tasks, by means of software robots, artificial..."
soley GmbH,"Great Engineering Data Analyst / Technical Consultant (w/m), Vollzeit, Berufseinstieg"," Affinität für rechnerbasierte Methoden und Programmierung (keine Sorge, wir glauben stark an Learning by doing)...."
Assystem,Begeisterter Senior Softwareentwickler (m/w)," Assystem ist u.a.Spezialist für HMI &amp; UX Lösungen, Maschinensteuerungssoftware &amp; Automatisierung sowie für Data Analytics &amp; Machine Learning in einem sich..."
Bertrandt,Abschlussarbeit im Bereich maschinelles Lernen / Simulation," Studium im Bereich Informatik, Elektrotechnik, Mathematik, Physik oder eine vergleichbare Studienrichtung- Programmiererfahrung in C++ / OpenGL- Kenntnisse von..."
Infineon Technologies,Bachelor/Master Thesis: Supply Chain Engineering Innovation," Methodology Provision – Benchmark of existing methods and strategies, e.g. for human-machine collaboration or machine learning algorithms...."
Freeletics,(Senior) Data Analyst (m/f)," Complete fluency in mathematical problem-solving methods, Excel, and SQL, experience with Python/R, machine learning, and BigQuery preferred...."
IDC,"Senior Research Director, European AI Solutions", A working knowledge of approaches to AI and machine learning solutions development (the development of AI solutions is not a component of this role)....
Munich Re,IT Solution Developer Digital Finance, The Department Business Technology is responsible for delivering a positive ROI on Munich Re’s digitalization and digital innovation portfolio. This includes...
Huawei,Database Systems Architect/Engineer (m/f)," Databases, distributed and parallel systems, machine learning, data mining, networking, storage software, artificial intelligence, performance monitoring,..."
metafinanz Informationssysteme,Senior Consultant Intelligent Workflow Solutions (w/m), Voicebot mit Machine Learning und Business Process Modeling im Kontext moderner Kundensysteme oder interner IT-Infrastrukturen....
Idnow,Senior Java Developer (m/f/d), IDnow is one of Europe’s fastest growing FinTechs using machine learning to build an effective Identity-as-a-Service platform that can verify in real time the...
BMW AG Automobil,Senior Backend Software Engineer (f/m)," Specialists in the fields of machine learning, artificial intelligence, sensor technology and software development will work in expert teams, in centres of..."
Huawei,"Senior Engineer, R & D Tools/Platform", More than 2 years Machine learning research and/or development experience. Huawei is a leading global information and communications technology (ICT) solutions...
T-Systems International GmbH,Multicloud Engineer / IT-Architect (m/w)," Relational databases, analytics, applications and web Servers, PaaS, security, networking, data encryption, storage, application development, Migration or Big..."
Huawei,Chief Scientist for Intelligent Fault-Resilient Cloud-Native System (m/f)," Prefer candidate with experience in Machine Learning, Data Analytics. Huawei is a leading global information and communications technology (ICT) solutions..."
S&P Global,Group Development Lead – Innovation Scaling for Web & Mobile Applications," Experience in implementing Machine Learning, Deep Learning and AI concepts using latest technologies (e.g. You live to break down and solve complex problems by..."
Technische Universität München,Research project in “A climate event portal for knowledge discovery” for PhD or Post Doc candidates," We are looking for a PhD or Post Doc candidate for a project “A climate event portal for knowledge discovery” at the Chair of Cartography, Technical..."
Google,Software Engineering/Site Reliability Engineering Intern 2018," Contribute to a wide variety of projects utilizing natural language processing, artificial intelligence, data compression, machine learning and search..."
Deloitte,Senior Consultant (m/w/d) Consulting - Data Scientist Automotive Analytics," Machine Learning, Data Mining, (Computational) Statistics, Optimierung, Computer Vision). Making an impact that matters...."
