company,job,summary
Criteo,"Data Analyst – Product Analytics, Analytics", We are looking for a highly motivated Data Analyst to join our growing Global Data Analytics Team. Mine product data and turn them into understandable and...
Atos,Chief Data Scientist H/F," Au sein de l’équipe BDSS (Big Data Solutions &amp; Services) du département Atos BDS (Big Data &amp; Security), vous aurez en charge de développer les activités de data..."
KPMG,Junior Technology Transformation," Vous avez déjà montré un intérêt pour le domaine de la Data Science et du Big Data, à travers des stages, cours ou projets personnels pertinents...."
Amazon EU SARL (FR),"Data Engineer, EU Amazon Vendor Services", Experience designing and implementing real-time visualizations and understanding big data technologies supporting data science explorations....
Direction générale des entreprises (DGE),"Rapporteur, spécialiste de l'éthique des données (Data Ethicist) - CNN - DGE"," Compétences en statistiques, programmation et data science :. Compte tenu de la nature du poste, il est souhaitable que la personne retenue dispose de solides..."
Sogeti High Tech,Ingénieur Data Scientist Confirmé H/F," Dans le cadre de ses activités, le Département « Scientific Software », recherche un ingénieur Data Scientist Confirmé.Dans le cadre d'un projet pour l'un de..."
Sogeti France,Ingénieur Data Scientist Confirmé H/F," Ingénieur Data Scientist Confirmé H/F. Vous maitrisez les principaux langages de Data Science (R, Python…), les systèmes de gestion de données &amp; de requêtes,..."
beNext,Data engineer - et si on hadoop'tait scala ? - H/F," Vyve rassemble la communauté d’experts en Data Science et Big Data de beNext, plus largement spécialisé dans le digital...."
Philips,Research Scientist Machine Learning F/H," PhD en Mathématiques Appliquées, Machine Learning, Data Science, Statistiques ou équivalent. Research Scientist Machine Learning F/H...."
Criteo,"Internship - Data Analyst (Capacity Planning), Analytics"," 1/ Creating and strengthening infrastructure-specific tables &amp; data models (SQL, Hive). The Data Analytics team at Criteo sits between the business and..."
BNP Paribas Corporate & Institutional Banking,ANALYSTE QUANTITATIF, Tests de nouveaux logiciels de data science. BNP Paribas propose au sein de son activité ALM Treasury Head Office un poste d’analyste quantitatif dans l’équipe...
McKinsey & Company,Data Engineer - Digital McKinsey," You'll be a go-to expert for tackling data related contexts ranging across addressing small to large data sets, structured/unstructured or streaming data,..."
Clintec,Clinical Research Associate," Bachelors degree, equivalent or higher qualification within Medicine, Biological Science, Pharmacology, Nursing or a relevant life sciences discipline...."
NOKIA,AVA Data Scientists," Master’s Degree in Statistics, Machine Learning, Data Science, Computer Science, Computer Engineering. Make the data cleaning and wrapping, collaborate to..."
Weave,Datascientist, WEAVE DATA RECRUTE ! Start-up | Big data | data | Big Data RH | Data Science | datalab | datascience | bigdata | Startup. Vous êtes passionné(e) de data ?...
PwC,Manager Data," Compréhension de plusieurs méthodes et technologies liées à la Data (Agile, Architecture, Conduite de programme, Data science, Dev Ops, Experience Center, IoT,..."
Harnham,Manager Data Science, Consultant Data Science/ Analytics. Manager Data&amp;Analytics - Conseil Banque/Finance....
PWC,Consultant Data junior ou expérimenté F/H, Nous recrutons ainsi des profils Data pour renforcer notre équipe Data &amp; Analytics. Améliorer la performance des fonctions au cœur de l'organisation par la...
Dassault Systèmes,Stage - Data Scientist - Text mining (H/F)," En dernière année d'école d'ingénieur ou université (Data Science, Intelligence Artificielle, BI), vous recherchez un stage de fin d’études à forte valeur..."
CAPFI,Manager Big Data," Capfi VITADATA est la start-up du groupe Capfi, spécialisée en Data Science et Big Data. Vous encadrez nos Data Engineers...."
UMANIS Clinical Research,Chargé de Pharmacovigilance (IDF) CDI," Créée il y a plus de 25 ans, Umanis est le leader français en Data (Big Data, Business Intelligence, Gouvernance des données, Data science), Solutions Métiers..."
EY,Consultants Expérimentés en Systèmes d'Information H/F," Au sein des équipes Consulting, plus de 1000 consultants proposent à nos clients une offre de conseil large (Stratégie, Systèmes d’Information, Data Science,..."
KEYRUS,CONSULTANT(E) BIG DATA F/H, Vous souhaitez avant tout travailler sur l’architecture Big Data et travailler en étroite collaboration avec une équipe d’experts en Data Science....
JCDecaux FR,Stage - Data Scientist IoT - Mai/Juin 2018 H/F," Notions de Machine Learning et Data Science. Dans ce cadre, nous recherchons un(e) « data ingénieur(e) » avec une expérience en transformation des données avec..."
Coty Inc.,Senior Manager - Data Science, Statistics/Data Modelling or Data Science degree – Masters or Higher. Demonstrated high level of business ‘savviness’ to creatively solve R&amp;D challenges using...
IBM-Interactive,Consultant junior Analytics F/H," Cloud, data et sécurité. Une forte expérience dans la data science (Méthodes statistiques avancées, apprentissage non-supervisé, classification supervisée,..."
AXA,Big Data Cloud IoT Back-End Developpeur (H/F),"  la connaissance d’outils et processus de data engineering est un plus (Hadoop, Spark, concepts de « machine learning », « data cleaning », …)...."
Beckman Coulter - Diagnostics,Data Analyst Customer Service," Diagnostics and Life Sciences. Data Analyst Customer Service - BEC011838. We embrace continuous improvement, and are passionate about moving science and..."
LINCOLN,Data Analyst F/H," Entreprise Lincoln est une société de conseil de 200 consultants, spécialisée dans la Data Engineering et la Data Science. Le Data Lab :...."
Dassault Systèmes,STAGE - Data Scientist (H/F) - Analyse de log," Big data / Data Science. Vous disposez d’une bonne connaissance des outils usuels du log management et du big data (DataDog, Splunk, Spark, Pig, Hadoop, …)...."
Harnham,JUNIOR DATA SCIENTIST," Encadré par le Head of Data de la société et un Lead Data Scientist, vous travaillerez sur des sujets data science en équipe, mais aussi de manière indépendante..."
KPMG,Manager - Big Data Architect -Technology Transformation," De collaborer avec les équipes Business Analytics et Data Science. Mise en œuvre de solutions Data Analytics, Big Data, développement et mise en œuvre de cas d..."
UMANIS Clinical Research,Rédacteur Médical (IDF) CDI," Créée il y a plus de 25 ans, Umanis est le leader français en Data (Big Data, Business Intelligence, Gouvernance des données, Data science), Solutions Métiers..."
Oliver Wyman,Research Officer/ Economic Analyst - Competition Policy," Conducting literature and data research; Data analysis and interpretation of results; Familiarity with office applications, data analysis and/or symbolic..."
NERA Economic Consulting,Research Officer/ Economic Analyst - Competition Policy," Conducting literature and data research; Data analysis and interpretation of results; Familiarity with office applications, data analysis and/or symbolic..."
PwC,Manager Data & Analytics Transactions," M&amp;A, fusions acquisitions, data, data science, BI, transactions, TS, deals, transaction services, analytics, stratégie...."
OCDE,Junior Policy Analyst - Education Policy Outlook and Education Policy Analysis," An advanced university degree in education, public policy, economics, social sciences, or a similar discipline...."
Adsearch,ARCHITECTE BIG DATA (H/F)," Nous recherchons pour notre client, une société de référence en Data Science qui accompagne les entreprises dans leur transformation digitale...."
SOFT COMPUTING,Consultant Senior Data Science F/H," BU Data Science. Consultant Senior Data Science. Notre centre de compétence spécialisé en Data Science,...."
EDF,Analyste prévisionniste - H/F, Vous bénéficiez idéalement d'une première expérience dans le domaine de l'analyse de données (data analyse ou data science)....
Priceminister,Applied Research Scientist – Machine Learning H/F," In this context, we are expanding our data science team whose mission is to understand business needs and propose solutions based on state-of-the-art machine..."
Renault,Architecte Data Finance (H/F), Une formation en Data Science et l'exploration et l'analyse de données seraient un vrai plus dans ce poste....
Gilead,Medical Scientist, Presents scientific and clinical data for these products. Must be fully cognizant of all relevant scientific data and regulatory requirements for field-based...
Oliver Wyman,Internship - Competition Economics," Conducting literature and data research; Data analysis and interpretation of results; Familiarity with data analysis software, such as Stata;..."
NERA Economic Consulting,Internship - Competition Economics," Conducting literature and data research; Data analysis and interpretation of results; Familiarity with data analysis software, such as Stata;..."
Kpler,Data Engineer Internship," Our team is made of 19 engineers in fond of data who are experts in machine learning and data science. By joining our agile and fast-growing team, you will..."
Merck KGaA,Data Scientist/Data Analyst (F/M)," Engineer or University graduation in Data Sciences, Statistics, Mathematics. Data analysis, Predictive Analytics, or Machine Learning experience/knowledge...."
Umanis,PMO H/F IDF," Créée il y a plus de 25 ans, Umanis est le leader français en Data (Big Data, Business Intelligence, Gouvernance des données, Data science), Digital et..."
Amazon France Transport SAS,Transportation Analyst," Masters degree in applied mathematics, computer science or operations research. These strong data analysis skills should include an ability to invent new..."
Photobox,Head of Data Engineering," Expert level in data governance, data management, visualisation, web analytics and data engineering; Develop and execute the company’s best practice, data..."
EY,Consultant expérimenté Data & Analytics Secteur Banque H/F – Paris," Vous êtes diplômé(e) d’un Master2, d’un Doctorat/PHD, d'une école d'ingénieur, spécialisé(e) en mathématiques appliquées, sciences de l’information ou..."
Criteo,Data Analyst – Product Analytics, We are looking for a highly motivated Data Analyst to join our growing Global Data Analytics Team. Mine product data and turn them into understandable and...
Ercom,Data engineer H/F," Réalisation de la plateforme Big Data définie par l’architecte Big Data. Sous un format startup interne, cette nouvelle BU développe des produits logiciels très..."
Groupama,Référent Datalab H/F," Esprit analytique, et culture data est indispensable. Cadrer et accompagner des programmes à fortes composantes technologiques ou digitales (Intelligence..."
AXA,Longevity Expert - (F/H)," Data science skills (e.g. Major in statistics, actuarial or data sciences, finance, “Ecole” (ENSAE, ISFA, ISUP, EURIA…), Master (BAC+5) or PhD...."
KPMG,Stagiaire FRM Credit & Market Risk," Le monde économique et financier évolue, le métier de consultant et d’auditeur également. Cette évolution pousse nos clients à nous solliciter pour des..."
Capgemini,Consultant Data Scientist confirmé H/F, L'organisation d'événements au sein de la communauté de Data Science. En tant que Data Scientist s'intéressant à l'écosystème programmatique et visant à...
TINYCLUES,Executive Assistant, Tinyclues is an AI solution that enables B2C marketers to drive revenue and engagement from their existing customers. By contrast with traditional data...
KORNFERRY,Associate Researcher- Life Sciences/ Search Projects," Maintain data quality and accuracy on the company’s internal database. Korn Ferry is the global industry leader in high-impact talent acquisition solutions,..."
Premier Ministre,Coach junior beta.gouv.fr – Responsable du secteur Transports," D'un diplôme d'école de commerce, d'ingénieurs ou universitaire de niveau BAC+5 dans le domaine de la gestion, du commerce ou des sciences humaines ;..."
EY,Consultant Expérimenté Analytics / Data Scientist H/F (grade Manager)," Dans le cadre de notre forte croissance, EY Analytics cherche à renforcer ses équipes de Data Science (130 Datascientist à Paris et 200 sur la zone Benelux)...."
AXA,Stratégie & Prospective - Internship - (F/H)," Bonne compréhension de l’économie numérique et des nouveaux enjeux liés aux technologies innovantes du Big Data, aux Fintech, etc...."
BVA Group,ALTERNANCE - CHARGE(E) D'ETUDES QUALITATIVES H/F," La collecte de l’information et des discours (clients, experts, influenceurs, open data, etc) ; Vous êtes étudiant en Bac+4 / Bac+5 (Etudes, conseil, marketing,..."
SOFT COMPUTING,Consultant AMOA DATA F/H," Consultant AMOA Data. Cadrage et définition de schéma directeur data,. Soft Computing est leader du conseil en sciences et en technologies de la data et du..."
Mindshare,GLOBAL DATA & ANALYTICS MANAGER, Measurement / KPI &amp; Data governance. Supervision of data media analyst in charge of Investment &amp; Competitive data maintenance &amp; delivery quality....
DANONE,Nutrition and dietary data project manager," Si vous souhaitez rejoindre une communauté dynamique, ce poste est une excellente opportunité au sein de la Division Innovation Science &amp; Nutrition...."
U.S. Embassy & Consulates in France,Economic Assistant (Full Performance Level – FPL)," Strong analytical skills and the ability to interpret quantitative data is required. At least Bachelor's degree in foreign affairs, political science, public..."
AXA,Data Lake Technical Leader, Le Data Lake Technical Leader assure la direction technique du Data Lake d’AXA IM reposant sur les technologies Hadoop....
AXA,Actuaire Data Scientist IARD Entreprises (F/H), Dans ce contexte nous créons deux postes supplémentaires pour intégrer l’équipe Actuariat Produits et Data Science avec pour principales missions de participer...
Solog,Ingénieur débutant GMAO Maintenance Industrielle (H/F)," Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence, Big Data, MDM…), d’accompagnement de la relation client (CRM),..."
IQVIA,Client Service Representative," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
Genmab,EU Medical Advisor, Build relationships with both internal and external global experts to drive a communication plan that advances the medical knowledge/understanding of company...
AG2R La Mondiale,MANAGER OPERATIONNEL - CDI H/F," Formation en actuariat, statistiques et/ou data science. MANAGEMENT HIERARCHIQUE - MANAGER OPERATIONNEL...."
Rhapsodies Conseil,Consultant(e) Manager Transformation Data," Vous maîtrisez des domaines clés de la Transformation Data (modélisation, architecture, Master Data Management / MDM, gouvernance et qualité des données, data..."
Allianz France,Alternance - Assistant(e) informatique en conduite de projet & Data scientist H/F, Vous préparez un Master spécialisé en informatique (option Data Science) ou statistiques/informatique (type MIAGE)....
Amazon Support Services France SAS,Cloud Engineer - Big Data," Bachelor’s degree in Information Science / Information Technology, Computer Science, Engineering, Mathematics, Physics, or a related field...."
Manomano,Senior Data Scientist / Machine Learning Engineer (H/F)," L’équipe Data Science est incluse dans une équipe plus large, celle de la Data &amp; Acquisition qui regroupe une trentaine de profils (Data Engineer, Growth Hacker..."
Google,Student Research Collaboration," Experience (classroom or work related) in Natural Language Understanding, Neural Networks, Computer Vision, Machine Learning, Deep Learning, Algorithmic..."
The Coca-Cola Company,Stage Chef de projets Science et innovation," Quality data and trend analysis. &gt; review science available and gaps; Intelligence gathering on technological innovations, scientific data, new product..."
BearingPoint,Consultant(e) junior (H/F) Equipe Data & Analytics," Diplômé(e) d’une formation bac+5 type grande école d’ingénieur avec un cursus Data / Data Science, vous êtes passionné(e) par la donnée sous toutes ses formes...."
Google,Research Scientist," PhD degree in Computer Science, related technical field or equivalent practical experience. Experience in Natural Language Understanding, Computer Vision,..."
Altares D&B,DATA SCIENTIST SENIOR – H/F, Le Data Scientist doit être capable de prendre en charge toutes les phases d’un projet de Data Science. L’activité du service Data Science directement rattaché...
Justice.cool,DÉVELOPPEUR FULLSTACK (START-UP DE LA LEGALTECH)," Connaissances en data science (Machine Learning, Régression linéaire…). Expériences en Web Scraping, Data cleaning...."
Talan,Chargé de Recrutement Généraliste (H/F)," Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence, Big Data, MDM…), d’accompagnement de la relation client (CRM),..."
Vector Recruitment Limited,Data Scientist / Physicist – Biotech R&D, As part of the Data Science team the Data Scientist will analyse the data generated by the company’s instrumentation systems and create data and signal analysis...
OCDE,Nuclear Scientist," Under the guidance of the NEA Nuclear Science Committee, the Expert Group on Multi-physics Experimental Data, Benchmarks and Validation (EGMPEBV) deals with the..."
Trimble Inc.,Optoelectronic Specialist," You have a Bachelor of Science in physics or related discipline. Core technologies in positioning, modeling, connectivity and data analytics enable customers to..."
Teamnet France,ARCHITECTE WEB / BIG DATA (H/F)," Data Science (Python, Scala, R, …). Vous savez identifier et positionner les principales solutions évoquées ci-dessus, dans le domaine principal du Data..."
Vector Recruitment Limited,Data Scientist – Biotech NPD, Experience of Data Analysis &amp; signal processing methods ideally with large data sets – though not essential....
Wavestone,Consultant Architecture SI & data H/F," AI &amp; DATA :. Shake 'up, The Factory, CréaDesk, Machine Learning &amp; Data Lab, Research &amp; Knowledge Center. Rattaché(e) à la practice IT &amp; Data Architecture, forte..."
Criteo,Internship - Data Analyst (Capacity Planning)," 1/ Creating and strengthening infrastructure-specific tables &amp; data models (SQL, Hive). Criteo collects your personal data for the purposes of managing Criteo's..."
BearingPoint,Consultants juniors (H/F) - Life Sciences & Chemicals," Pourquoi rejoindre l’équipe Life Sciences &amp; Chemicals ? Le secteur Life Sciences &amp; Chemicals est pleine mutation, et ne cesse de se transformer :...."
Google,"Big Data Product Specialist, Google Cloud"," Experience in data, Information Lifecycle Management and Big Data. Experience with Big Data, PaaS, and IaaS technologies...."
IQVIA,Data Manager, Your work history will have given you prior exposure to working with electronic data capture and clinical data management systems....
ESTIA CONSEIL,Datamanager F/H," Le Groupe Estia est un acteur majeur de la data intelligence qui rassemblent des statisticiens, des Data Scientists, des experts du décisionnel et des experts..."
SoBus,INGÉNIEUR ALGORITHMIE," Data science, algorithme, API, scrapping, donnée, machine learning. WHAT YOU WILL DO...."
IQVIA,"Data Integration Engineer TSEN, France"," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
Beezen,CONSULTANT BIG DATA Engineer – H/F," Vous amenez et exploitez la matière à forte valeur ajoutée (benchmark, best practices, user research, data disponibles, …)...."
Facebook,Measurement Partner, Direct experience of analyzing and manipulating data sets to understand patterns and provide client insights....
HIGHTEAM,DATA SCIENTIST CONFIRME / Freelance, Pratiques data science. La formalisation des problématiques business (infrastructure IT) en projet de data science....
Gentis,Data Engineer ( H/F)," Connaissance de Data Science (modélisation, machine learning, ?). Machine learning et l'analytics pour Big Data...."
NOKIA,Bell Labs : Data Analytics Researcher," Large-scale data processing systems, like Hadoop, Spark, etc. Candidates must have a PhD in computer science or engineering or any related field...."
Facebook,Research Scientist (AI)," And publications in machine learning, AI, computer science, statistics, applied mathematics, data science, or related technical fields...."
Quantmetry,NOS OFFRES," Une plateforme de Data Science propriétaire et flexible. Spécialistes des technologies Big Data, les architectes et data engineers conçoivent et mettent en..."
Ekino,Data Ingénieur Senior - H/F, Vous travaillez main dans la main avec notre équipe de Data science pour créer des applications de production embarquant des Mathématiques Appliquées de pointe....
BeNext,Data Product Owner - DataLake looking for Captain," Vous maîtrisez SQL et êtes familier(e) avec les environnements techniques Big Data (Hadoop, NoSQL) et Data Science (Machine Learning, Statistiques)...."
GROUPE HN,Consultant Big data F/H," Profil recherché De formation informatique Bac+5, avec une spécialisation en Big data ou Data Science, vous justifiez d’une expérience sur un projet associant..."
Nexter Group,Data Engineer / Data Scientist H/F," De formation supérieure (Bac + 5), école d'ingénieurs ou master avec une spécialisation en technologies numériques orientées Big Data ou Data Science...."
Kpler,Front, Our team is made of 25 engineers in fond of data who are experts in machine learning and data science. Maps and real-time and geolocalized data related to...
PPD,Clinical Research Associate II - Study Start-Up, Demonstrated ability to evaluate medical research data and proficient knowledge of medical terminology. University degree in a science related field or a...
JCDecaux FR,Stage - Ingénieur Big Data - Mai/Juin 2018 H/F," Big Data et Data Science avec sujet de thèse / mémoire dans ce domaine. Notions de Machine Learning et Data Science,...."
Facebook,Research Intern (AI)," Publications or experience in fields related to in machine learning, AI, computer vision, natural language processing, computational neuroscience, optimization,..."
Nexter,Data Engineer / Data Scientist H/F," De formation supérieure (Bac + 5), école d'ingénieurs ou master avec une spécialisation en technologies numériques orientées Big Data ou Data Science...."
Facebook,Visiting Scientist (AI)," And publications in Machine Learning, AI, computer science, statistics, applied mathematics, data science, or related technical fields...."
Clintec,Experience Clinical Research Associate, Preferred with strong emphasis in science. Performs source document verification of subject data and query resolution....
Hitachi Vantara,"Configuration Strategist, French & Italian Speaking", Prior experience directly related to IT data center systems and data storage an advantage. Bachelor’s degree in Computer Science or related field desirable but...
TINYCLUES,International HR Coordinator, Tinyclues is an AI solution that enables B2C marketers to drive revenue and engagement from their existing customers. By contrast with traditional data...
HIGHTEAM,DATA SCIENTIST CONFIRME, Pratiques data science. La formalisation des problématiques business (infrastructure IT) en projet de data science....
TINYCLUES,Financial Assistant - Apprenticeship (F/H), Tinyclues is an AI solution that enables B2C marketers to drive revenue and engagement from their existing customers. By contrast with traditional data...
Renault,Data Scientist Qualité et Satisfaction Client (F/H)," Pour cela, le département doit renforcer son équipe statistique et data science. Diplômé(e) d’un Master 2 avec une spécialisation en Data Science, ou..."
La Banque de France,ANALYSTE QUANTITATIF - COLLATERAL VALUATION & STRESS TESTS - H/F, Présentation de la Direction générale La Direction Générale de la Stabilité financière et des Opérations (DGSO) exerce une grande partie de ses activités dans...
IQVIA,Principal, Our big data infrastructure is processing over 50 billion healthcare transactions annually. Individuals joining us are assured of a rewarding and progressive...
Turner,Apprentice Research Analyst," Some previous experience in a media analytics and data science environment (TV, websites and ad rep). Turner’s Data and Consumer Insights is a growing team..."
Manomano,Senior Business & Data Analyst," Monitor &amp; drive the delivery of these data projects (data engineering, data science, data analytics…). A passion for data analysis, data visualization &amp;..."
Keyrus Biopharma,Programmeur SAS / Data Manager (IDF 93) CDI," Data Transfer Specification,. Travaillant sur plusieurs études cliniques au sein du département Data Management, vous aurez pour principales missions:...."
Orchestra networks,Software Engineer / Data Expert," Data expertise - You have a solid hands-on experience in data engineering, for instance in query language, query optimization, indexing, caching, data..."
Connectt Travail Temporaire,Moa data science, Connectt recherche pour l'un de ses clients des moa data sciences avec minimum 3 ans d'expériences. Votre mission sera :....
SORBONNE UNIVERSITE,Postdoctorant en imagerie génétique /Postdoctoral on Imaging Genetics F/H," PhD in bio-/Statistics, Computer Science, Machine Learning, Electrical Engineering or related fields, with research experience in statistical machine learning..."
IBM,"Associate Partner IBM -Secteur Public, Santé, Sciences de la vie (H/F)"," Analytics, cognitive, big data ou. Expérience de 5 ans minimum au sein du secteur Public, Santé ou Life Science...."
MICROPOLE,Consultant Sénior Data Scientist - H/F," Au sein d'une équipe jeune, motivée et solidaire encadrée par des experts en Data Science, nos Data Scientists travaillent sur des projets innovants allant de..."
PPD,Remote Site Monitor," Ability to evaluate medical research data. Reviews study data from various sources remotely. Ability to extract pertinent information from all study documents,..."
Cherche Susan Désespérément,Data Scientist," Formation de niveau Bac + 4, BAC + 5 type Ensae, Ensai, master de statistiques ou Data Science. La direction Data Intelligence recherche son (sa) future data..."
DANONE,DATA ENGINEER - DATA QUALITY MANAGER," Pour les données sur l’ensemble des domaines d’EDP (Life Science, Nutrition, science du consommateur, microbiologie)...."
ANALYSE INFORMATIQUE DE DONNEES,Manager big data analytics F/H," Dataviz sur hadoop, data science, DMP, ... Datamining, CRM et Big data. Accompagner le développement de l'activité de conseil en ""architecture Big data et Big..."
soft.computing,Consultant Confirmé Data Engineer," Comprenez les besoins des équipes digitales, principalement associés aux projets Data Science et leurs technologies / outils (Jupyter, Zeppelin, R, Python,..."
Egencia,Senior Data and Insights Analyst, Consult/support ad-hoc requests for data and analysis. We are looking for a highly motivated Senior Data and Insights Analyst who is passionate about harnessing...
Google,"Research Scientist, Google Brain"," PhD in Computer Science, related technical field or equivalent practical experience. Experience in Natural Language Understanding, Computer Vision, Machine..."
AXA,MACS - Macroéconomiste Quantitatif," Formation académique solide (MSc ou doctorat) en data science ou économétrie, de préférence avec une formation en macroéconomie...."
MICROCORE,Ingénieur Recherche Opérationnelle F/H," Dans le cadre du développement de notre activité en data science, nous recherchons pour un de nos clients, des ingénieurs en recherche opérationnelle...."
Aramis,GESTIONNAIRE BDD Data scientist (H/F), De formation Diplôme Science des données / exploration de données. Notre client est une entreprise mondiale qui exécute plusieurs projets de construction à des...
Criteo,"Sr. Data Scientist - Engine Data Analytics, Engineering - Software Development", You have good computer science skills and you are proficient at processing data. This is truly big data and machine learning without the buzzwords....
Econocom,CONSULTANT PURCHASING INTELLIGENCE H/F," Au minimum une première expérience réussie sur des enjeux de Business Intelligence, Data Viz, Data Science. Synertrade, leader international des solutions de..."
L.E.K. Consulting,Paris office - Life Sciences Specialist - Sept 2018," Life Sciences Specialists are hired for their expertise in the life sciences field, which has proved invaluable to our clients...."
Criteo,Sr. Data Scientist - Engine Data Analytics, You have good computer science skills and you are proficient at processing data. This is truly big data and machine learning without the buzzwords....
Solog,Chargé de Recrutement Généraliste (H/F)," Nos interventions se focalisent autour des problématiques de Data Science (Business Intelligence, Big Data, MDM…), d’accompagnement de la relation client (CRM),..."
CGI,Concepteur Décisionnel BO/Informatica H/F," Vous rejoignez un partenaire majeur des entreprises du secteur de l’énergie, au sein d’une équipe spécialisée dans le Big Data et la Data Science...."
soft.computing,Manager SAS, Soft Computing est leader du conseil en sciences et en technologies de la data et du digital appliquées au marketing et à l’expérience client....
Covance,Start-up Associate," Working with staff in Operational Strategy &amp; Planning, Business Development and Operations to provide feasibility data and other relevant data critical to the..."
soft.computing,Consultant AMOA Data," Mener des projets Data Management, de Référentiel Client Unique, et de Customer Data Platform,. Dans le cadre du développement de notre centre de compétences..."
ECOLE DES HAUTES ETUDES EN,Responsable administratif de l’unité de service et de recherche PROGEDO F/H," Destinée à impliquer la communauté de recherche française dans l'espace européen de la recherche, PROGEDO assure la présence française dans trois consortium..."
Criteo,"Analyst, Market Performance and Research, Analytics", Do you enjoy solving real-world problems with data? This role involves dealing with a considerable amount of complex data and requires a candidate who is...
VMware,New Graduate - Sales - Associate TAM," Pursuing an MBA or Bachelor’s degree in IT Engineering, Computer Science or relevant field of study. VMware Professional Services delivers revolutionizing data..."
Gilead,Sr Therapeutic Specialist," Gilead Sciences, Inc. Ability to credibly discuss the science of therapeutic products with relevant stakeholders...."
Facebook,"Postdoctoral Researcher, AI (PhD University Grad)"," Ability to manipulate and analyze high-volume, high-dimensionality data from varying sources. Collaborate on research to advance the science and technology of..."
AXA,Chargé d’études statistiques (F/H)," Un étudiant au niveau bac+5 en école d’ingénieur/master en mathématiques appliqués, statistiques ou data science...."
CAPFI,Ingénieur Sécurité H/F," Les acteurs du groupe CAPFI accompagnent leurs clients sur des projets de transformation digitale, de Data Science, d’Infrastructure IT et de Cybersécurité,..."
CAPFI,Assistant Ressources Humaines F/H," Les acteurs du groupe CAPFI accompagnent leurs clients sur des projets de transformation digitale, de Data Science, d’Infrastructure IT et de Cybersécurité,..."
Manomano,Head of Data Engineering (H/F), Collaborate with Data Scientists to create advanced data applications. Data is the core of ManoMano’s business:....
Vestiaire Collective,Global CRM Data Analyst," Collaborating with Data Science to classify and predict customer behaviour. Experience with data warehouses, customer data segmentation, LTV and RMF models...."
Innoscape,Python developer - Data extraction (stage / job étudiant), Our unique Data as a Service (DaaS) offer transforms Open Data harvested on a large amount of eCommerce web sites into KPIs delivered through our Business...
CAPFI,Commando IT H/F," Les acteurs du groupe CAPFI accompagnent leurs clients sur des projets de transformation digitale, de Data Science, d’Infrastructure IT et de Cybersécurité,..."
Veeva,Office Manager," The cloud and life sciences.'. We build innovative SaaS solutions that include CRM, content management and customer master data management for life sciences..."
InnoValeur,CONSULTANT EN INNOVATION," Amélioration de l’expérience utilisateur, et de la performance des opérations (Business process, Data Science, Big Data, internet des objets, etc.)...."
Capital Management Fund,Researcher - Quantitative Finance," PhD in experimental or theoretical science (life science, mathematics, physics, statistics etc.). , Post PhD experience (academic or private sector research), 5..."
METRO,ALTERNANCE Concepteur et Développeur Big Data et Analytics F/H," La mise en Place des plateformes Big Data en tenant compte de tous les enjeux du contexte client (open-data, vision 360 ° du client, Digital, Data Science)...."
1000mercis,Media Trader," Commerciale, technique, graphisme, data science, DMP. Vous possédez des capacités analytiques et un goût pour les chiffres et la data...."
Parrot Faurecia Automotive,ALTERNANCE - Benchmarking Engineer – Automotive Infotainment (H/F)," You have a first experience in the automotive or high tech industry and a strong interest in the field of electronics, software, IoT, computer science...."
InterQuest Group,Data Scientist/Analyst," Urgent, je recrute un ( e) Data Scientist pour Paris Centre. Mon client est une entreprise jeune et innovante, leader dans son domaine (customer science...."
Manomano,CRM Engineer," Marketing/ comm’ + data/ tech. Tu auras de nombreuses interactions avec les autres équipes de la société (data analysts, data scientists, service client,..."
IQVIA,Project Leader," IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients...."
Ekino,Ingénieur data senior - H/F," Ferez partie d’une équipe pluridisciplinaire avec des talents en UX/UI, Front-end, Data science, et DevOps. Développerez des pipelines de traitement de données..."
Abbott Laboratories,Commercial Operation France," Degree in business, marketing, finance or science discipline. Integrated Business Planning – Supports IBP process/ reviews monthly, assist with data analysis..."
IPSEN,Biomarkers Responsible, 2 Data monitoring. Responsible of the data trackability:. Handover between Translational Sciences and Clinical Operations Functions....
Malakoff médéric,Responsable etudes actuarielles H/F," Une expérience en « data science » serait un plus. Malakoff Médéric est un acteur majeur de la protection sociale complémentaire, qui exerce deux métiers :...."
KEYRUS BIOPHARMA,Programmeur SAS/Data Manager F/H," Data Transfer Specification,. Travaillant sur plusieurs études cliniques au sein du département Data Management, vous aurez pour principales missions:...."
Sia Partners,Consultant(e) Innovation," L’enrichissement de notre expertise et de nos offres en lien avec le pôle Innovation et les autres unités de compétences (Data Science, MCX, Banque…)...."
BNP Paribas Cardif,CHARGÉ(E) D’ÉTUDES ACTUARIELLES - TARIFICATION H/F," Construction de bases techniques adaptées (« burning cost », fréquence, coût moyen, profil de survie, étude des effets comportements,…) via les outils..."
